OID_,uRCA_int,StreamDensity_COUNT,StreamDensity_MIN,StreamDensity_MAX,StreamDensity_RANGE,StreamDensity_MEAN,StreamDensity_STD,StreamDensity_SUM,uRCA
17,19,33.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266234,0.000004969321802,5442.335173283785480,19
18,20,19.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266291,0.000000000000000,3133.465705830059505,20
19,21,24.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266320,0.000000000000000,3958.061944206391672,21
20,22,16.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266263,0.000000000000000,2638.707962804260205,22
21,23,23.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266320,0.000000000000000,3793.142696531125239,23
22,24,25.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266320,0.000000000000000,4122.981191881657651,24
23,25,19.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266291,0.000000000000000,3133.465705830059505,25
24,26,24.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266320,0.000000000000000,3958.061944206391672,26
25,27,13.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266234,0.000002116013322,2143.950219778460905,27
26,28,35.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266206,0.000005767280167,5772.173668634317437,28
27,29,9.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266234,0.000001798265536,1484.273229077396081,29
28,31,3.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266263,0.000000000000000,494.757743025798788,31
29,32,45.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266149,0.000007544147224,7421.366145386977223,32
30,33,15.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266263,0.000000000000000,2473.788715128993772,33
31,34,3.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266263,0.000000000000000,494.757743025798788,34
32,35,5.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266263,0.000000000000000,824.596238376331257,35
33,36,114.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266348,0.000000000000000,18800.794234980363399,36
34,37,9.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266234,0.000001798265536,1484.273229077396081,37
35,38,7.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266234,0.000002039041457,1154.434733726863669,38
36,39,15.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266263,0.000000000000000,2473.788715128993772,39
37,40,4.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266263,0.000000000000000,659.676990701065051,40
38,41,20.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266291,0.000000000000000,3298.384953505325939,41
39,42,50.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266149,0.000007780486318,8245.962383763308026,42
40,43,22.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266320,0.000000000000000,3628.223448855858805,43
41,44,14.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266234,0.000000000000000,2308.869467453727339,44
42,45,52.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266178,0.000007018022240,8575.800879113841802,45
43,46,23.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266320,0.000000000000000,3793.142696531125239,46
44,47,8.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266234,0.000001907348633,1319.353981402129875,47
45,48,80.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266433,0.000000000000000,13193.539814021314669,48
46,49,10.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266234,0.000002412626389,1649.192476752662287,49
47,50,53.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266206,0.000006627994427,8740.720126789108690,50
48,51,40.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266178,0.000006823937920,6596.769907010647330,51
49,52,18.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266291,0.000000000000000,2968.546458154793072,52
50,53,18.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266291,0.000000000000000,2968.546458154793072,53
51,54,51.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266178,0.000007086492371,8410.881631438574914,54
52,55,50.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266149,0.000007780486318,8245.962383763308026,55
53,56,23.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266320,0.000000000000000,3793.142696531125239,56
54,57,47.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266149,0.000007710131113,7751.204640737509180,57
55,58,9.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266234,0.000001798265536,1484.273229077396081,58
56,59,25.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266320,0.000000000000000,4122.981191881657651,59
57,60,12.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266234,0.000002202416493,1979.030972103194699,60
58,61,22.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266320,0.000000000000000,3628.223448855858805,61
59,62,1.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266263,0.000000000000000,164.919247675266263,62
60,63,40.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266178,0.000006823937920,6596.769907010647330,63
61,64,52.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266178,0.000007018022240,8575.800879113841802,64
62,65,100.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266519,0.000000000000000,16491.924767526652431,65
63,66,23.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266320,0.000000000000000,3793.142696531125239,66
64,67,74.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266405,0.000000000000000,12204.024327969713340,67
65,68,29.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266263,0.000003470297441,4782.658182582721565,68
66,69,40.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266178,0.000006823937920,6596.769907010647330,69
67,70,18.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266291,0.000000000000000,2968.546458154793072,70
68,71,23.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266320,0.000000000000000,3793.142696531125239,71
69,73,1.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266263,0.000000000000000,164.919247675266263,73
70,74,131.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266178,0.000000000000000,21604.421445459869574,74
71,75,19.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266291,0.000000000000000,3133.465705830059505,75
72,76,14.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266234,0.000000000000000,2308.869467453727339,76
73,77,14.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266234,0.000000000000000,2308.869467453727339,77
74,78,44.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266178,0.000006901047010,7256.446897711711244,78
75,79,4.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266263,0.000000000000000,659.676990701065051,79
76,80,26.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266291,0.000000000000000,4287.900439556923629,80
77,81,29.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266263,0.000003470297441,4782.658182582721565,81
78,82,3.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266263,0.000000000000000,494.757743025798788,82
79,83,38.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266206,0.000006310807738,6266.931411660115373,83
80,84,7.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266234,0.000002039041457,1154.434733726863669,84
81,85,3.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266263,0.000000000000000,494.757743025798788,85
82,86,75.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266405,0.000000000000000,12368.943575644980228,86
83,87,20.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266291,0.000000000000000,3298.384953505325939,87
84,88,12.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266234,0.000002202416493,1979.030972103194699,88
85,89,1.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266263,0.000000000000000,164.919247675266263,89
86,90,16.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266263,0.000000000000000,2638.707962804260205,90
87,91,35.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266206,0.000005767280167,5772.173668634317437,91
88,92,4.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266263,0.000000000000000,659.676990701065051,92
89,93,6.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266234,0.000002202416493,989.515486051597463,93
90,94,80.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266433,0.000000000000000,13193.539814021314669,94
91,95,33.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266234,0.000004969321802,5442.335173283785480,95
92,96,1.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266263,0.000000000000000,164.919247675266263,96
93,97,60.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266291,0.000004404832986,9895.154860515976907,97
94,98,32.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266234,0.000004672030912,5277.415925608519501,98
95,99,2.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266263,0.000000000000000,329.838495350532526,99
96,100,29.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266263,0.000003470297441,4782.658182582721565,100
97,101,52.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266178,0.000007018022240,8575.800879113841802,101
98,102,32.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266234,0.000004672030912,5277.415925608519501,102
99,103,19.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266291,0.000000000000000,3133.465705830059505,103
100,104,12.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266234,0.000002202416493,1979.030972103194699,104
101,106,10.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266234,0.000002412626389,1649.192476752662287,106
102,107,51.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266178,0.000007086492371,8410.881631438574914,107
103,108,4.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266263,0.000000000000000,659.676990701065051,108
104,109,28.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266263,0.000002883640083,4617.738934907455587,109
105,110,61.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266291,0.000004368578600,10060.074108191243795,110
106,111,14.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266234,0.000000000000000,2308.869467453727339,111
107,112,8.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266234,0.000001907348633,1319.353981402129875,112
108,113,123.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266263,0.000000000000000,20285.067464057749021,113
109,114,21.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266291,0.000000000000000,3463.304201180592372,114
110,115,6.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266234,0.000002202416493,989.515486051597463,115
111,116,29.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266263,0.000003470297441,4782.658182582721565,116
112,117,55.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266234,0.000005819473811,9070.558622139642466,117
113,118,24.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266320,0.000000000000000,3958.061944206391672,118
114,119,1.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266263,0.000000000000000,164.919247675266263,119
115,120,51.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266178,0.000007086492371,8410.881631438574914,120
116,121,1.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266263,0.000000000000000,164.919247675266263,121
117,122,11.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266234,0.000002300349003,1814.111724427928493,122
118,123,24.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266320,0.000000000000000,3958.061944206391672,123
119,124,12.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266234,0.000002202416493,1979.030972103194699,124
120,125,23.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266320,0.000000000000000,3793.142696531125239,125
121,127,8.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266234,0.000001907348633,1319.353981402129875,127
122,128,16.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266263,0.000000000000000,2638.707962804260205,128
123,129,69.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266348,0.000000000000000,11379.428089593378900,129
124,130,79.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266433,0.000000000000000,13028.620566346047781,130
125,131,33.000000000000000,61.597694275208866,61.597694275208866,0.000000000000000,61.597694275208838,0.000001328107116,2032.723911081891629,131
126,132,44.000000000000000,61.597694275208866,61.597694275208866,0.000000000000000,61.597694275208887,0.000000000000000,2710.298548109190961,132
127,133,10.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266234,0.000002412626389,1649.192476752662287,133
128,134,11.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266234,0.000002300349003,1814.111724427928493,134
129,135,93.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266490,0.000000000000000,15337.490033799784214,135
130,136,42.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266178,0.000007063446806,6926.608402361179287,136
131,137,24.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266320,0.000000000000000,3958.061944206391672,137
132,138,21.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266291,0.000000000000000,3463.304201180592372,138
133,139,12.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266234,0.000002202416493,1979.030972103194699,139
134,140,44.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266178,0.000006901047010,7256.446897711711244,140
135,141,30.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266263,0.000003411968960,4947.577430257987544,141
136,142,8.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266234,0.000001907348633,1319.353981402129875,142
137,143,19.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266291,0.000000000000000,3133.465705830059505,143
138,144,8.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266234,0.000001907348633,1319.353981402129875,144
139,145,6.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266234,0.000002202416493,989.515486051597463,145
140,146,8.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266234,0.000001907348633,1319.353981402129875,146
141,147,35.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266206,0.000005767280167,5772.173668634317437,147
142,148,3.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266263,0.000000000000000,494.757743025798788,148
143,149,7.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266234,0.000002039041457,1154.434733726863669,149
144,150,15.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266263,0.000000000000000,2473.788715128993772,150
145,151,3.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266263,0.000000000000000,494.757743025798788,151
146,152,7.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266234,0.000002039041457,1154.434733726863669,152
147,153,11.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266234,0.000002300349003,1814.111724427928493,153
148,154,20.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266291,0.000000000000000,3298.384953505325939,154
149,156,59.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266263,0.000004865972932,9730.235612840710019,156
150,157,13.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266234,0.000002116013322,2143.950219778460905,157
151,158,34.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266206,0.000005551199914,5607.254420959051458,158
152,159,27.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266291,0.000000000000000,4452.819687232189608,159
153,160,41.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266178,0.000006740205449,6761.689154685913309,160
154,161,25.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266320,0.000000000000000,4122.981191881657651,161
155,162,3.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266263,0.000000000000000,494.757743025798788,162
156,163,105.000000000000000,61.597694275208866,61.597694275208866,0.000000000000000,61.597694275208809,0.000002233658004,6467.757898896925326,163
157,164,8.000000000000000,61.597694275208866,61.597694275208866,0.000000000000000,61.597694275208873,0.000000000000000,492.781554201670986,164
158,165,9.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266234,0.000001798265536,1484.273229077396081,165
159,166,14.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266234,0.000000000000000,2308.869467453727339,166
160,167,14.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266234,0.000000000000000,2308.869467453727339,167
161,168,51.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266178,0.000007086492371,8410.881631438574914,168
162,169,20.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266291,0.000000000000000,3298.384953505325939,169
163,170,2.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266263,0.000000000000000,329.838495350532526,170
164,171,26.000000000000000,61.597694275208866,61.597694275208866,0.000000000000000,61.597694275208838,0.000001295788232,1601.540051155429865,171
165,172,4.000000000000000,61.597694275208866,61.597694275208866,0.000000000000000,61.597694275208866,0.000000000000000,246.390777100835464,172
166,173,5.000000000000000,61.597694275208866,61.597694275208866,0.000000000000000,61.597694275208866,0.000000000000000,307.988471376044345,173
167,174,27.000000000000000,61.597694275208866,61.597694275208866,0.000000000000000,61.597694275208838,0.000001468277662,1663.137745430638688,174
168,175,22.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266320,0.000000000000000,3628.223448855858805,175
169,176,15.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266263,0.000000000000000,2473.788715128993772,176
170,177,19.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266291,0.000000000000000,3133.465705830059505,177
171,178,4.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266263,0.000000000000000,659.676990701065051,178
172,179,42.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266178,0.000007063446806,6926.608402361179287,179
173,180,7.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266234,0.000002039041457,1154.434733726863669,180
174,181,22.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266320,0.000000000000000,3628.223448855858805,181
175,182,1.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266263,0.000000000000000,164.919247675266263,182
176,183,22.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266320,0.000000000000000,3628.223448855858805,183
177,184,3.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266263,0.000000000000000,494.757743025798788,184
178,185,27.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266291,0.000000000000000,4452.819687232189608,185
179,186,2.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266263,0.000000000000000,329.838495350532526,186
180,187,24.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266320,0.000000000000000,3958.061944206391672,187
181,188,16.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266263,0.000000000000000,2638.707962804260205,188
182,189,24.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266320,0.000000000000000,3958.061944206391672,189
183,191,4.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266263,0.000000000000000,659.676990701065051,191
184,193,42.000000000000000,61.597694275208866,61.597694275208866,0.000000000000000,61.597694275208880,0.000000000000000,2587.103159558772859,193
185,194,6.000000000000000,61.597694275208866,61.597694275208866,0.000000000000000,61.597694275208873,0.000000000000000,369.586165651253225,194
186,195,57.000000000000000,61.597694275208866,164.919247675266263,103.321553400057397,155.855953517366459,29.228245419855167,8883.789350489887511,195
187,196,9.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266234,0.000001798265536,1484.273229077396081,196
188,197,10.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266234,0.000002412626389,1649.192476752662287,197
189,198,58.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266263,0.000005300966902,9565.316365165443131,198
190,199,5.000000000000000,61.597694275208866,61.597694275208866,0.000000000000000,61.597694275208866,0.000000000000000,307.988471376044345,199
191,200,8.000000000000000,61.597694275208866,61.597694275208866,0.000000000000000,61.597694275208873,0.000000000000000,492.781554201670986,200
192,201,1.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266263,0.000000000000000,164.919247675266263,201
193,202,41.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266178,0.000006740205449,6761.689154685913309,202
194,203,15.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266263,0.000000000000000,2473.788715128993772,203
195,204,9.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266234,0.000001798265536,1484.273229077396081,204
196,205,30.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266263,0.000003411968960,4947.577430257987544,205
197,206,18.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266291,0.000000000000000,2968.546458154793072,206
198,207,35.000000000000000,61.597694275208866,61.597694275208866,0.000000000000000,61.597694275208845,0.000001289603050,2155.919299632309503,207
199,208,1.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266263,0.000000000000000,164.919247675266263,208
200,209,28.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266263,0.000002883640083,4617.738934907455587,209
201,210,23.000000000000000,61.597694275208866,61.597694275208866,0.000000000000000,61.597694275208845,0.000001124892854,1416.746968329803394,210
202,211,7.000000000000000,61.597694275208866,61.597694275208866,0.000000000000000,61.597694275208873,0.000000000000000,431.183859926462105,211
203,212,18.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266291,0.000000000000000,2968.546458154793072,212
204,213,22.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266320,0.000000000000000,3628.223448855858805,213
205,214,23.000000000000000,61.597694275208866,61.597694275208866,0.000000000000000,61.597694275208845,0.000001124892854,1416.746968329803394,214
206,215,10.000000000000000,61.597694275208866,61.597694275208866,0.000000000000000,61.597694275208866,0.000000000000000,615.976942752088689,215
207,216,1.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266263,0.000000000000000,164.919247675266263,216
208,217,16.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266263,0.000000000000000,2638.707962804260205,217
209,218,26.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266291,0.000000000000000,4287.900439556923629,218
210,219,16.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266263,0.000000000000000,2638.707962804260205,219
211,220,51.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266178,0.000007086492371,8410.881631438574914,220
212,221,16.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266263,0.000000000000000,2638.707962804260205,221
213,222,24.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266320,0.000000000000000,3958.061944206391672,222
214,223,32.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266234,0.000004672030912,5277.415925608519501,223
215,224,14.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266234,0.000000000000000,2308.869467453727339,224
216,225,7.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266234,0.000002039041457,1154.434733726863669,225
217,226,10.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266234,0.000002412626389,1649.192476752662287,226
218,227,61.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266291,0.000004368578600,10060.074108191243795,227
219,228,2.000000000000000,164.919247675266263,164.919247675266263,0.000000000000000,164.919247675266263,0.000000000000000,329.838495350532526,228
