OID_,uRCA_int,StreamDensity_COUNT,StreamDensity_MIN,StreamDensity_MAX,StreamDensity_RANGE,StreamDensity_MEAN,StreamDensity_STD,StreamDensity_SUM,uRCA
43,46,11.000000000000000,481.167646851021175,579.884701959158747,98.717055108137572,508.090480062331380,43.964802531844818,5588.995280685645412,46
44,47,3.000000000000000,579.884701959158747,579.884701959158747,0.000000000000000,579.884701959158747,0.000006229374549,1739.654105877476240,47
45,48,37.000000000000000,514.025794441999324,734.891641633858285,220.865847191858961,540.131725646160021,46.623498093655513,19984.873848907918727,48
46,49,5.000000000000000,529.443081505829582,529.443081505829582,0.000000000000000,529.443081505829582,0.000006823937920,2647.215407529147797,49
47,50,28.000000000000000,481.167646851021175,579.884701959158747,98.717055108137572,484.693255962026228,18.319602323659428,13571.411166936733935,50
48,51,20.000000000000000,481.167646851021175,481.167646851021175,0.000000000000000,481.167646851021232,0.000000000000000,9623.352937020425088,51
49,52,8.000000000000000,579.884701959158747,579.884701959158747,0.000000000000000,579.884701959158633,0.000010789593219,4639.077615673269065,52
50,53,9.000000000000000,579.884701959158747,579.884701959158747,0.000000000000000,579.884701959158633,0.000010172526042,5218.962317632427585,53
51,54,23.000000000000000,444.901069898347430,579.884701959158747,134.983632060811317,570.032122295703971,32.559753339154945,13110.738812801191671,54
52,55,20.000000000000000,481.167646851021175,579.884701959158747,98.717055108137572,570.012996448345120,29.615116532440105,11400.259928966901498,55
53,56,12.000000000000000,0.045207081922474,514.025794441999324,513.980587360076811,471.194078828659485,142.056729816655064,5654.328945943913823,56
54,57,22.000000000000000,514.025794441999324,529.443081505829582,15.417287063830258,516.828937544513792,5.946364489275047,11370.236625979303426,57
55,58,2.000000000000000,481.167646851021175,481.167646851021175,0.000000000000000,481.167646851021175,0.000000000000000,962.335293702042350,58
56,59,12.000000000000000,444.901069898347430,481.167646851021175,36.266576952673745,478.145432104965096,10.023552348545625,5737.745185259581376,59
57,60,7.000000000000000,608.907863804742533,608.907863804742533,0.000000000000000,608.907863804742533,0.000000000000000,4262.355046633198072,60
58,61,8.000000000000000,608.907863804742533,608.907863804742533,0.000000000000000,608.907863804742533,0.000000000000000,4871.262910437940263,61
59,63,19.000000000000000,529.443081505829582,529.443081505829582,0.000000000000000,529.443081505829582,0.000007001212581,10059.418548610761718,63
60,64,24.000000000000000,514.025794441999324,734.891641633858285,220.865847191858961,527.181957631774253,47.271511163929326,12652.366983162582983,64
61,65,47.000000000000000,0.045207081922474,608.907863804742533,608.862656722820020,539.427851062623176,91.778588931582831,25353.108999943287927,65
62,66,9.000000000000000,608.907863804742533,608.907863804742533,0.000000000000000,608.907863804742533,0.000000000000000,5480.170774242682455,66
63,67,32.000000000000000,608.907863804742533,608.907863804742533,0.000000000000000,608.907863804742760,0.000000000000000,19485.051641751768329,67
64,68,13.000000000000000,529.443081505829582,529.443081505829582,0.000000000000000,529.443081505829582,0.000011969978951,6882.760059575783998,68
65,69,17.000000000000000,529.443081505829582,529.443081505829582,0.000000000000000,529.443081505829582,0.000007401599885,9000.532385599102781,69
66,70,9.000000000000000,481.167646851021175,481.167646851021175,0.000000000000000,481.167646851021232,0.000000000000000,4330.508821659191199,70
67,71,9.000000000000000,481.167646851021175,481.167646851021175,0.000000000000000,481.167646851021232,0.000000000000000,4330.508821659191199,71
68,73,2.000000000000000,481.167646851021175,481.167646851021175,0.000000000000000,481.167646851021175,0.000000000000000,962.335293702042350,73
69,74,65.000000000000000,0.045207081922474,608.907863804742533,608.862656722820020,580.806510417535833,127.750454475310434,37752.423177139826294,74
70,75,10.000000000000000,608.907863804742533,608.907863804742533,0.000000000000000,608.907863804742419,0.000006823937920,6089.078638047424647,75
71,76,8.000000000000000,481.167646851021175,481.167646851021175,0.000000000000000,481.167646851021232,0.000000000000000,3849.341174808169853,76
72,77,7.000000000000000,481.167646851021175,481.167646851021175,0.000000000000000,481.167646851021232,0.000000000000000,3368.173527957148508,77
73,78,17.000000000000000,608.907863804742533,608.907863804742533,0.000000000000000,608.907863804742533,0.000000000000000,10351.433684680623628,78
74,79,2.000000000000000,608.907863804742533,608.907863804742533,0.000000000000000,608.907863804742533,0.000000000000000,1217.815727609485066,79
75,80,13.000000000000000,608.907863804742533,608.907863804742533,0.000000000000000,608.907863804742419,0.000008464053287,7915.802229461651223,80
76,81,15.000000000000000,481.167646851021175,481.167646851021175,0.000000000000000,481.167646851021289,0.000000000000000,7217.514702765319271,81
77,82,2.000000000000000,481.167646851021175,481.167646851021175,0.000000000000000,481.167646851021175,0.000000000000000,962.335293702042350,82
78,83,16.000000000000000,481.167646851021175,481.167646851021175,0.000000000000000,481.167646851021289,0.000000000000000,7698.682349616340616,83
79,84,2.000000000000000,481.167646851021175,481.167646851021175,0.000000000000000,481.167646851021175,0.000000000000000,962.335293702042350,84
80,85,2.000000000000000,481.167646851021175,481.167646851021175,0.000000000000000,481.167646851021175,0.000000000000000,962.335293702042350,85
81,86,34.000000000000000,481.167646851021175,481.167646851021175,0.000000000000000,481.167646851021289,0.000000000000000,16359.699992934723923,86
82,87,9.000000000000000,608.907863804742533,608.907863804742533,0.000000000000000,608.907863804742533,0.000000000000000,5480.170774242682455,87
83,88,7.000000000000000,608.907863804742533,608.907863804742533,0.000000000000000,608.907863804742533,0.000000000000000,4262.355046633198072,88
84,89,1.000000000000000,481.167646851021175,481.167646851021175,0.000000000000000,481.167646851021175,0.000000000000000,481.167646851021175,89
85,90,9.000000000000000,481.167646851021175,481.167646851021175,0.000000000000000,481.167646851021232,0.000000000000000,4330.508821659191199,90
86,91,15.000000000000000,481.167646851021175,481.167646851021175,0.000000000000000,481.167646851021289,0.000000000000000,7217.514702765319271,91
87,92,2.000000000000000,481.167646851021175,481.167646851021175,0.000000000000000,481.167646851021175,0.000000000000000,962.335293702042350,92
88,93,4.000000000000000,481.167646851021175,481.167646851021175,0.000000000000000,481.167646851021175,0.000000000000000,1924.670587404084699,93
89,94,39.000000000000000,481.167646851021175,481.167646851021175,0.000000000000000,481.167646851021118,0.000000000000000,18765.538227189823374,94
90,95,17.000000000000000,0.045207081922474,608.907863804742533,608.862656722820020,537.276963013822524,196.169300888007683,9133.708371234983133,95
91,96,1.000000000000000,608.907863804742533,608.907863804742533,0.000000000000000,608.907863804742533,0.000000000000000,608.907863804742533,96
92,97,29.000000000000000,439.099680670417627,608.907863804742533,169.808183134324906,597.196954623065039,43.028627878777279,17318.711684068886825,97
93,98,14.000000000000000,439.099680670417627,608.907863804742533,169.808183134324906,584.649551928410233,59.420486118312482,8185.093726997743943,98
94,99,1.000000000000000,608.907863804742533,608.907863804742533,0.000000000000000,608.907863804742533,0.000000000000000,608.907863804742533,99
95,100,14.000000000000000,608.907863804742533,608.907863804742533,0.000000000000000,608.907863804742419,0.000011534560334,8524.710093266394324,100
96,101,25.000000000000000,488.259001760506806,488.259001760506806,0.000000000000000,488.259001760506919,0.000000000000000,12206.475044012673607,101
97,102,16.000000000000000,444.901069898347430,488.259001760506806,43.357931862159376,480.129389536351994,16.923137355866970,7682.070232581631899,102
98,103,8.000000000000000,444.901069898347430,444.901069898347430,0.000000000000000,444.901069898347430,0.000000000000000,3559.208559186779439,103
99,104,7.000000000000000,444.901069898347430,444.901069898347430,0.000000000000000,444.901069898347430,0.000000000000000,3114.307489288431952,104
100,106,4.000000000000000,608.907863804742533,608.907863804742533,0.000000000000000,608.907863804742533,0.000000000000000,2435.631455218970132,106
101,107,21.000000000000000,439.099680670417627,608.907863804742533,169.808183134324906,600.821759845965289,36.162156249912272,12617.256956765269933,107
102,108,2.000000000000000,608.907863804742533,608.907863804742533,0.000000000000000,608.907863804742533,0.000000000000000,1217.815727609485066,108
103,109,14.000000000000000,608.907863804742533,608.907863804742533,0.000000000000000,608.907863804742419,0.000011534560334,8524.710093266394324,109
104,110,27.000000000000000,608.907863804742533,734.891641633858285,125.983777829115752,613.573929650265427,23.792360798030138,16566.496100557167665,110
105,111,8.000000000000000,488.259001760506806,488.259001760506806,0.000000000000000,488.259001760506749,0.000010789593219,3906.072014084053990,111
106,112,4.000000000000000,488.259001760506806,488.259001760506806,0.000000000000000,488.259001760506806,0.000000000000000,1953.036007042027222,112
107,113,62.000000000000000,514.025794441999324,608.907863804742533,94.882069362743209,558.406117208444243,47.342199085088211,34621.179266923543764,113
108,114,11.000000000000000,439.099680670417627,608.907863804742533,169.808183134324906,562.596541131744743,75.626073241487035,6188.561952449192177,114
109,115,6.000000000000000,529.443081505829582,734.891641633858285,205.448560128028703,632.167361569843933,102.724280064014522,3793.004169419063601,115
110,116,12.000000000000000,734.891641633858285,734.891641633858285,0.000000000000000,734.891641633858058,0.000017619331945,8818.699699606297145,116
111,117,25.000000000000000,444.901069898347430,579.884701959158747,134.983632060811317,451.751078258886821,27.101867215897673,11293.776956472171150,117
112,118,11.000000000000000,444.901069898347430,481.167646851021175,36.266576952673745,448.198031439499573,10.425907828019632,4930.178345834495303,118
113,120,25.000000000000000,529.443081505829582,734.891641633858285,205.448560128028703,726.673699228736950,40.259531256253972,18166.842480718423758,120
114,121,1.000000000000000,608.907863804742533,608.907863804742533,0.000000000000000,608.907863804742533,0.000000000000000,608.907863804742533,121
115,122,5.000000000000000,608.907863804742533,608.907863804742533,0.000000000000000,608.907863804742533,0.000000000000000,3044.539319023712778,122
116,123,14.000000000000000,444.901069898347430,444.901069898347430,0.000000000000000,444.901069898347430,0.000000000000000,6228.614978576863905,123
117,124,5.000000000000000,444.901069898347430,444.901069898347430,0.000000000000000,444.901069898347373,0.000004825252777,2224.505349491736979,124
118,125,10.000000000000000,481.167646851021175,481.167646851021175,0.000000000000000,481.167646851021232,0.000000000000000,4811.676468510212544,125
119,127,4.000000000000000,481.167646851021175,481.167646851021175,0.000000000000000,481.167646851021175,0.000000000000000,1924.670587404084699,127
120,128,7.000000000000000,481.167646851021175,481.167646851021175,0.000000000000000,481.167646851021232,0.000000000000000,3368.173527957148508,128
121,129,31.000000000000000,488.259001760506806,488.259001760506806,0.000000000000000,488.259001760506976,0.000000000000000,15136.029054575716145,129
122,130,35.000000000000000,488.259001760506806,734.891641633858285,246.632639873351479,521.152341145498326,77.869146236323886,18240.331940092441073,130
123,131,15.000000000000000,623.486054414079035,623.486054414079035,0.000000000000000,623.486054414079149,0.000000000000000,9352.290816211187121,131
124,132,20.000000000000000,623.486054414079035,623.486054414079035,0.000000000000000,623.486054414079149,0.000000000000000,12469.721088281583434,132
125,133,5.000000000000000,488.259001760506806,488.259001760506806,0.000000000000000,488.259001760506806,0.000000000000000,2441.295008802534085,133
126,134,4.000000000000000,488.259001760506806,488.259001760506806,0.000000000000000,488.259001760506806,0.000000000000000,1953.036007042027222,134
127,135,41.000000000000000,481.167646851021175,512.782213869217912,31.614567018196738,482.709820851908660,6.810055995061332,19791.102654928254196,135
128,136,19.000000000000000,481.167646851021175,481.167646851021175,0.000000000000000,481.167646851021232,0.000000000000000,9142.185290169403743,136
129,137,12.000000000000000,734.891641633858285,734.891641633858285,0.000000000000000,734.891641633858058,0.000017619331945,8818.699699606297145,137
130,138,9.000000000000000,734.891641633858285,734.891641633858285,0.000000000000000,734.891641633858171,0.000014386124292,6614.024774704723313,138
131,139,6.000000000000000,439.099680670417627,608.907863804742533,169.808183134324906,467.401044526138378,63.283773437348010,2804.406267156830381,139
132,140,21.000000000000000,439.099680670417627,608.907863804742533,169.808183134324906,592.735655887187932,49.846092472949756,12447.448773630945652,140
133,141,13.000000000000000,608.907863804742533,734.891641633858285,125.983777829115752,725.200581800849250,33.570816019926887,9427.607563411040246,141
134,142,5.000000000000000,734.891641633858285,734.891641633858285,0.000000000000000,734.891641633858285,0.000000000000000,3674.458208169291538,142
135,143,8.000000000000000,444.901069898347430,444.901069898347430,0.000000000000000,444.901069898347430,0.000000000000000,3559.208559186779439,143
136,144,5.000000000000000,444.901069898347430,444.901069898347430,0.000000000000000,444.901069898347373,0.000004825252777,2224.505349491736979,144
137,145,4.000000000000000,444.901069898347430,444.901069898347430,0.000000000000000,444.901069898347430,0.000000000000000,1779.604279593389720,145
138,146,4.000000000000000,444.901069898347430,444.901069898347430,0.000000000000000,444.901069898347430,0.000000000000000,1779.604279593389720,146
139,147,15.000000000000000,444.901069898347430,444.901069898347430,0.000000000000000,444.901069898347430,0.000000000000000,6673.516048475211392,147
140,148,2.000000000000000,444.901069898347430,444.901069898347430,0.000000000000000,444.901069898347430,0.000000000000000,889.802139796694860,148
141,149,3.000000000000000,444.901069898347430,444.901069898347430,0.000000000000000,444.901069898347430,0.000000000000000,1334.703209695042233,149
142,150,8.000000000000000,444.901069898347430,512.782213869217912,67.881143970870482,453.386212894706262,22.449578207185446,3627.089703157650092,150
143,151,1.000000000000000,488.259001760506806,488.259001760506806,0.000000000000000,488.259001760506806,0.000000000000000,488.259001760506806,151
144,152,4.000000000000000,488.259001760506806,488.259001760506806,0.000000000000000,488.259001760506806,0.000000000000000,1953.036007042027222,152
145,153,5.000000000000000,439.099680670417627,608.907863804742533,169.808183134324906,473.061317297282585,67.923273253730258,2365.306586486412925,153
146,154,10.000000000000000,439.099680670417627,439.099680670417627,0.000000000000000,439.099680670417570,0.000004825252777,4390.996806704175469,154
147,156,28.000000000000000,439.099680670417627,608.907863804742533,169.808183134324906,475.487148484915792,69.676696136424539,13313.640157577641730,156
148,157,6.000000000000000,488.259001760506806,488.259001760506806,0.000000000000000,488.259001760506806,0.000006229374549,2929.554010563040720,157
149,158,17.000000000000000,444.901069898347430,734.891641633858285,289.990571735510855,514.724139871362240,81.033169772815370,8750.310377813158993,158
150,159,11.000000000000000,444.901069898347430,444.901069898347430,0.000000000000000,444.901069898347430,0.000000000000000,4893.911768881821445,159
151,160,20.000000000000000,444.901069898347430,512.782213869217912,67.881143970870482,448.295127096890951,14.794352337044273,8965.902541937819478,160
152,161,13.000000000000000,444.901069898347430,444.901069898347430,0.000000000000000,444.901069898347430,0.000000000000000,5783.713908678516418,161
153,162,2.000000000000000,444.901069898347430,444.901069898347430,0.000000000000000,444.901069898347430,0.000000000000000,889.802139796694860,162
154,163,48.000000000000000,623.486054414079035,623.486054414079035,0.000000000000000,623.486054414079149,0.000000000000000,29927.330611875800969,163
155,164,4.000000000000000,623.486054414079035,623.486054414079035,0.000000000000000,623.486054414079035,0.000000000000000,2493.944217656316141,164
156,165,5.000000000000000,439.099680670417627,439.099680670417627,0.000000000000000,439.099680670417627,0.000000000000000,2195.498403352088189,165
157,166,6.000000000000000,439.099680670417627,439.099680670417627,0.000000000000000,439.099680670417627,0.000000000000000,2634.598084022505645,166
158,167,8.000000000000000,472.051221621640479,734.891641633858285,262.840420012217805,702.036589132330960,86.926298231012467,5616.292713058647678,167
159,168,22.000000000000000,472.051221621640479,734.891641633858285,262.840420012217805,543.734972534063559,117.059075056136280,11962.169395749397154,168
160,169,11.000000000000000,608.907863804742533,734.891641633858285,125.983777829115752,723.438570922120334,36.217789652061327,7957.824280143323449,169
161,170,2.000000000000000,734.891641633858285,734.891641633858285,0.000000000000000,734.891641633858285,0.000000000000000,1469.783283267716570,170
162,171,12.000000000000000,623.486054414079035,623.486054414079035,0.000000000000000,623.486054414079149,0.000000000000000,7481.832652968950242,171
163,172,2.000000000000000,623.486054414079035,623.486054414079035,0.000000000000000,623.486054414079035,0.000000000000000,1246.972108828158071,172
164,173,3.000000000000000,623.486054414079035,623.486054414079035,0.000000000000000,623.486054414079035,0.000000000000000,1870.458163242237106,173
165,174,11.000000000000000,623.486054414079035,623.486054414079035,0.000000000000000,623.486054414079149,0.000000000000000,6858.346598554870980,174
166,175,12.000000000000000,439.099680670417627,439.099680670417627,0.000000000000000,439.099680670417627,0.000000000000000,5269.196168045011291,175
167,176,7.000000000000000,439.099680670417627,439.099680670417627,0.000000000000000,439.099680670417570,0.000008156165830,3073.697764692923101,176
168,177,9.000000000000000,734.891641633858285,734.891641633858285,0.000000000000000,734.891641633858171,0.000014386124292,6614.024774704723313,177
169,178,2.000000000000000,734.891641633858285,734.891641633858285,0.000000000000000,734.891641633858285,0.000000000000000,1469.783283267716570,178
170,179,19.000000000000000,444.901069898347430,444.901069898347430,0.000000000000000,444.901069898347373,0.000000000000000,8453.120328068600429,179
171,180,2.000000000000000,444.901069898347430,444.901069898347430,0.000000000000000,444.901069898347430,0.000000000000000,889.802139796694860,180
172,181,10.000000000000000,439.099680670417627,439.099680670417627,0.000000000000000,439.099680670417570,0.000004825252777,4390.996806704175469,181
173,183,10.000000000000000,734.891641633858285,734.891641633858285,0.000000000000000,734.891641633858171,0.000016715165939,7348.916416338581257,183
174,184,1.000000000000000,734.891641633858285,734.891641633858285,0.000000000000000,734.891641633858285,0.000000000000000,734.891641633858285,184
175,185,11.000000000000000,439.099680670417627,439.099680670417627,0.000000000000000,439.099680670417570,0.000000000000000,4830.096487374593380,185
176,186,1.000000000000000,439.099680670417627,439.099680670417627,0.000000000000000,439.099680670417627,0.000000000000000,439.099680670417627,186
177,187,10.000000000000000,608.907863804742533,734.891641633858285,125.983777829115752,709.694886068034975,50.393511131649724,7096.948860680349753,187
178,188,7.000000000000000,637.037987519229773,637.037987519229773,0.000000000000000,637.037987519229659,0.000008156165830,4459.265912634607957,188
179,189,16.000000000000000,439.099680670417627,608.907863804742533,169.808183134324906,460.325703562208275,56.158777894641027,7365.211256995332405,189
180,191,2.000000000000000,439.099680670417627,439.099680670417627,0.000000000000000,439.099680670417627,0.000000000000000,878.199361340835253,191
181,193,22.000000000000000,623.486054414079035,623.486054414079035,0.000000000000000,623.486054414079149,0.000000000000000,13716.693197109741959,193
182,194,2.000000000000000,623.486054414079035,623.486054414079035,0.000000000000000,623.486054414079035,0.000000000000000,1246.972108828158071,194
183,195,29.000000000000000,439.099680670417627,562.205968385173719,123.106287714756093,456.079858286245894,42.450444039573334,13226.315890301131731,195
184,196,4.000000000000000,439.099680670417627,439.099680670417627,0.000000000000000,439.099680670417627,0.000000000000000,1756.398722681670506,196
185,197,5.000000000000000,439.099680670417627,439.099680670417627,0.000000000000000,439.099680670417627,0.000000000000000,2195.498403352088189,197
186,198,26.000000000000000,439.099680670417627,439.099680670417627,0.000000000000000,439.099680670417513,0.000010366305855,11416.591697430854765,198
187,199,5.000000000000000,623.486054414079035,623.486054414079035,0.000000000000000,623.486054414079035,0.000000000000000,3117.430272070395404,199
188,200,3.000000000000000,623.486054414079035,623.486054414079035,0.000000000000000,623.486054414079035,0.000000000000000,1870.458163242237106,200
189,201,1.000000000000000,608.907863804742533,608.907863804742533,0.000000000000000,608.907863804742533,0.000000000000000,608.907863804742533,201
190,202,20.000000000000000,608.907863804742533,637.037987519229773,28.130123714487240,614.533888547640117,11.252049485787063,12290.677770952803257,202
191,203,7.000000000000000,481.167646851021175,512.782213869217912,31.614567018196738,508.265847152332753,11.062793947652931,3557.860930066329274,203
192,204,5.000000000000000,512.782213869217912,512.782213869217912,0.000000000000000,512.782213869217912,0.000000000000000,2563.911069346089789,204
193,205,13.000000000000000,439.099680670417627,439.099680670417627,0.000000000000000,439.099680670417627,0.000000000000000,5708.295848715429202,205
194,206,9.000000000000000,439.099680670417627,439.099680670417627,0.000000000000000,439.099680670417570,0.000005086263021,3951.897126033758013,206
195,207,15.000000000000000,550.443654761091011,623.486054414079035,73.042399652988024,618.616561103879917,18.219975613952212,9279.248416558199096,207
196,208,1.000000000000000,444.901069898347430,444.901069898347430,0.000000000000000,444.901069898347430,0.000000000000000,444.901069898347430,208
197,209,13.000000000000000,444.901069898347430,444.901069898347430,0.000000000000000,444.901069898347430,0.000000000000000,5783.713908678516418,209
198,210,11.000000000000000,623.486054414079035,623.486054414079035,0.000000000000000,623.486054414079149,0.000000000000000,6858.346598554870980,210
199,211,4.000000000000000,553.778181758098754,623.486054414079035,69.707872655980282,606.059086250083965,30.184394281924259,2424.236345000335859,211
200,212,7.000000000000000,488.259001760506806,488.259001760506806,0.000000000000000,488.259001760506749,0.000009989222270,3417.813012323547355,212
201,213,11.000000000000000,444.901069898347430,734.891641633858285,289.990571735510855,686.107713305779839,103.898377995948053,7547.184846363577890,213
202,214,13.000000000000000,623.486054414079035,623.486054414079035,0.000000000000000,623.486054414079149,0.000000000000000,8105.318707383029505,214
203,215,3.000000000000000,623.486054414079035,623.486054414079035,0.000000000000000,623.486054414079035,0.000000000000000,1870.458163242237106,215
204,216,3.000000000000000,734.891641633858285,734.891641633858285,0.000000000000000,734.891641633858285,0.000008809665973,2204.674924901574741,216
205,217,8.000000000000000,734.891641633858285,734.891641633858285,0.000000000000000,734.891641633858171,0.000015258789062,5879.133133070865370,217
206,218,16.000000000000000,481.167646851021175,512.782213869217912,31.614567018196738,510.806303430580783,7.652668222428490,8172.900854889292532,218
207,219,4.000000000000000,512.782213869217912,512.782213869217912,0.000000000000000,512.782213869217912,0.000000000000000,2051.128855476871649,219
208,220,25.000000000000000,734.891641633858285,734.891641633858285,0.000000000000000,734.891641633858058,0.000000000000000,18372.291040846452233,220
209,221,10.000000000000000,734.891641633858285,734.891641633858285,0.000000000000000,734.891641633858171,0.000016715165939,7348.916416338581257,221
210,222,11.000000000000000,734.891641633858285,734.891641633858285,0.000000000000000,734.891641633858058,0.000018402792027,8083.808057972439201,222
211,223,14.000000000000000,734.891641633858285,734.891641633858285,0.000000000000000,734.891641633858058,0.000018237741231,10288.482982874013032,223
212,224,6.000000000000000,444.901069898347430,444.901069898347430,0.000000000000000,444.901069898347430,0.000000000000000,2669.406419390084466,224
213,225,3.000000000000000,444.901069898347430,444.901069898347430,0.000000000000000,444.901069898347430,0.000000000000000,1334.703209695042233,225
214,226,7.000000000000000,444.901069898347430,734.891641633858285,289.990571735510855,693.464417100213836,101.475561567137873,4854.250919701496969,226
215,227,29.000000000000000,467.702219558036745,734.891641633858285,267.189422075821540,685.829001799023445,96.544367136324709,19889.041052171680349,227
216,229,1.000000000000000,734.891641633858285,734.891641633858285,0.000000000000000,734.891641633858285,0.000000000000000,734.891641633858285,229
217,230,5.000000000000000,734.891641633858285,734.891641633858285,0.000000000000000,734.891641633858285,0.000000000000000,3674.458208169291538,230
218,231,14.000000000000000,734.891641633858285,734.891641633858285,0.000000000000000,734.891641633858058,0.000018237741231,10288.482982874013032,231
219,233,3.000000000000000,734.891641633858285,734.891641633858285,0.000000000000000,734.891641633858285,0.000008809665973,2204.674924901574741,233
