OID_,uRCA,uRCA_Area_km2,Fire_Event_ID,Fire_Event_Area_in_uRCA_km2,Fire_Event_Area_Percent_of_uRCA,Fire_Event_Ignition_Date,BS1_AreaKm2,BS2_AreaKm2,BS3_AreaKm2,BS4_AreaKm2,BS_sum_AreaKm2,DNBR_MEAN,RDNBR_MEAN
758,4247,0.116656109511247,0.000000000000000,0.001568013839018,1.344133695311473,20040613.000000000000000,0.001800000000000,0.000000000000000,0.000000000000000,0.000000000000000,0.001800000000000,-71.000000000000000,39.000000000000000
759,4248,0.599507938417966,0.000000000000000,0.371724479071581,62.004928707263382,20040613.000000000000000,0.049500000000000,0.099900000000000,0.036900000000000,0.000000000000000,0.186300000000000,146.960591133004925,363.221674876847203
760,4249,0.423770478957614,0.000000000000000,0.259276277909890,61.183215041899032,20020523.000000000000000,0.119700000000000,0.132300000000000,0.010800000000000,0.002700000000000,0.265500000000000,136.066666666666663,202.596491228070136
761,4250,0.194106246022094,0.000000000000000,0.194106310396580,100.000000636832766,20020523.000000000000000,0.018000000000000,0.098100000000000,0.061200000000000,0.016200000000000,0.193500000000000,360.840182648401708,510.694063926940771
762,4251,0.085056973144816,0.000000000000000,0.066205206049319,77.836307201463271,20040613.000000000000000,0.003600000000000,0.008100000000000,0.008100000000000,0.001800000000000,0.021600000000000,329.560000000000002,626.000000000000000
763,4252,0.184751233324609,0.000000000000000,0.071935593598882,38.936463876484559,20040613.000000000000000,0.019800000000000,0.030600000000000,0.017100000000000,0.005400000000000,0.072900000000000,163.957142857142856,383.271428571428544
764,4265,0.356828106627971,0.000000000000000,0.356828087123358,99.999997816649383,20040613.000000000000000,0.102600000000000,0.197100000000000,0.027000000000000,0.000900000000000,0.327600000000000,123.309973045822090,320.730458221024264
765,4266,0.200420947834671,0.000000000000000,0.200420965647000,99.999999158870352,20040613.000000000000000,0.021600000000000,0.047700000000000,0.012600000000000,0.000000000000000,0.081900000000000,174.322580645161281,403.870967741935431
766,4281,0.214760959269897,0.000000000000000,0.121544176921008,56.595104302687950,20040613.000000000000000,0.014400000000000,0.043200000000000,0.042300000000000,0.000900000000000,0.100800000000000,268.622807017543835,549.429824561403507
767,4282,0.001401882148775,0.000000000000000,0.000188236343935,13.427398071282685,20040613.000000000000000,,,,,,,
768,4283,0.003526353988029,0.000000000000000,0.003526349287643,100.000023386086269,20040613.000000000000000,0.000000000000000,0.001800000000000,0.000900000000000,0.000000000000000,0.002700000000000,485.250000000000000,896.750000000000000
769,4284,0.231846728042410,0.000000000000000,0.231846720079900,100.000000299576314,20040613.000000000000000,0.019800000000000,0.041400000000000,0.042300000000000,0.004500000000000,0.108000000000000,313.781512605041996,611.747899159663802
770,4285,0.125799267663785,0.000000000000000,0.119177240470481,94.736026551014973,20040613.000000000000000,0.027900000000000,0.046800000000000,0.027000000000000,0.002700000000000,0.104400000000000,210.000000000000000,439.798076923076849
771,4286,0.000419585061132,0.000000000000000,0.000419583774062,99.999728703757299,20040613.000000000000000,,,,,,,
772,4288,1.783106919874350,0.000000000000000,1.253523767568280,70.299901376847600,20020523.000000000000000,0.448200000000000,0.459000000000000,0.276300000000000,0.111600000000000,1.295100000000000,255.755620014503251,372.791153009427205
773,4291,0.048881668725105,0.000000000000000,0.048881647944357,99.999996047548223,20040613.000000000000000,0.014400000000000,0.008100000000000,0.017100000000000,0.004500000000000,0.044100000000000,270.040000000000020,526.220000000000027
774,4292,0.485105538669946,0.000000000000000,0.485105610060181,99.999996887641501,20040613.000000000000000,0.063900000000000,0.075600000000000,0.158400000000000,0.067500000000000,0.365400000000000,382.232057416267935,674.830143540669610
775,4297,0.625488679244760,0.000000000000000,0.165775893373922,26.503416007691946,20040613.000000000000000,0.039600000000000,0.054900000000000,0.052200000000000,0.019800000000000,0.166500000000000,277.136363636363626,537.909090909090878
776,4298,0.038715416488686,0.000000000000000,0.028970145356624,74.828442823372015,20040613.000000000000000,0.005400000000000,0.013500000000000,0.009000000000000,0.000000000000000,0.027900000000000,242.156250000000000,457.718750000000000
777,4304,2.007828820266401,0.000000000000000,0.737928386757147,36.752556139316226,20040607.000000000000000,0.344700000000000,0.339300000000000,0.337500000000000,0.110700000000000,1.132200000000000,309.044009779951125,423.149959250203722
778,4309,0.083794968430825,0.000000000000000,0.083794955870596,99.999996629737439,20040613.000000000000000,0.008100000000000,0.019800000000000,0.008100000000000,0.001800000000000,0.037800000000000,225.000000000000000,464.170212765957388
779,4310,0.139300003856276,0.000000000000000,0.135958378724001,97.601138172353558,20040613.000000000000000,0.006300000000000,0.030600000000000,0.033300000000000,0.007200000000000,0.077400000000000,313.511363636363626,599.227272727272748
780,4315,0.426402203582637,0.000000000000000,0.426402285939715,100.000001640271790,20040613.000000000000000,0.092700000000000,0.151200000000000,0.082800000000000,0.004500000000000,0.331200000000000,208.885558583106274,438.283378746593996
781,4316,0.163051817074775,0.000000000000000,0.163051827711931,100.000002062063231,20040613.000000000000000,0.026100000000000,0.072900000000000,0.048600000000000,0.000000000000000,0.147600000000000,222.309523809523739,454.273809523809518
782,4332,0.071656207975905,0.000000000000000,0.003868717655895,5.398999117671802,20040607.000000000000000,0.005400000000000,0.000000000000000,0.000900000000000,0.000000000000000,0.006300000000000,141.000000000000000,155.500000000000000
783,4339,0.031806931200289,0.000000000000000,0.016034135614118,50.410812743325046,20040607.000000000000000,0.002700000000000,0.009000000000000,0.008100000000000,0.000000000000000,0.019800000000000,363.812500000000000,443.312500000000000
784,4340,0.193898258594814,0.000000000000000,0.193576065012149,99.833829446524277,20040607.000000000000000,0.108900000000000,0.042300000000000,0.017100000000000,0.000000000000000,0.168300000000000,120.872928176795583,124.740331491712723
