OID_,uRCA,uRCA_Area_km2,Fire_Event_ID,Fire_Event_Area_in_uRCA_km2,Fire_Event_Area_Percent_of_uRCA,Fire_Event_Ignition_Date,BS1_AreaKm2,BS2_AreaKm2,BS3_AreaKm2,BS4_AreaKm2,BS_sum_AreaKm2,DNBR_MEAN,RDNBR_MEAN
1174,4920,2.087507181993864,0.000000000000000,2.087513675227210,100.000000290790652,20040607.000000000000000,0.953100000000000,0.265500000000000,0.774000000000000,0.094500000000000,2.087100000000000,246.864538395168267,291.057808455565123
1175,4921,0.678816406162764,0.000000000000000,0.229233005323253,33.769481113197351,20040607.000000000000000,0.112500000000000,0.116100000000000,0.000900000000000,0.000000000000000,0.229500000000000,223.708860759493689,393.084388185654007
1176,4922,2.326005906576072,0.000000000000000,1.162407000563010,49.974473947111647,20040607.000000000000000,0.219600000000000,0.343800000000000,0.455400000000000,0.000000000000000,1.018800000000000,391.032888888888863,684.178666666666686
1177,4923,0.758990875548843,0.000000000000000,0.758991380122339,100.000001256936315,20040607.000000000000000,0.456300000000000,0.247500000000000,0.053100000000000,0.000000000000000,0.756900000000000,118.171428571428592,131.913095238095224
1178,4924,0.291590793576364,0.000000000000000,0.291590813681471,99.999997904218844,20040607.000000000000000,0.090900000000000,0.080100000000000,0.123300000000000,0.001800000000000,0.296100000000000,265.266871165644091,322.242331288343621
1179,4929,5.163365886166090,0.000000000000000,2.440509015412040,47.265861628664894,20040613.000000000000000,0.414900000000000,0.380700000000000,0.951300000000000,0.820800000000000,2.567699900000000,426.704306912776019,795.411147303655412
1180,4930,4.486738492433940,0.000000000000000,4.460990024756719,99.426050982222705,20040613.000000000000000,0.306000000000000,0.369900000000000,1.136700000000000,1.662300000000000,3.474900000000000,486.398433420365620,861.069451697127988
1181,4931,1.642213098980771,0.000000000000000,1.642214114810410,100.000000411987301,20040613.000000000000000,0.506700000000000,0.496800000000000,0.341100000000000,0.117000000000000,1.461599900000000,173.265318627450938,395.301470588235247
1182,4932,5.658456650859282,0.000000000000000,5.658455800572680,99.999999794796366,20040613.000000000000000,0.450000000000000,1.057500000000000,1.798200000000000,2.010600000000000,5.316299900000001,449.358522534733936,821.853947814300113
1183,4933,6.942765048049332,0.000000000000000,6.942766586010110,100.000000306953908,20040607.000000000000000,0.594000000000000,1.485000000000000,4.750200000000000,0.090900000000000,6.920100200000001,382.446468062963390,494.507870430597166
1184,4934,2.031176970272168,0.000000000000000,2.031176773386210,100.000000401696511,20040607.000000000000000,0.007200000000000,0.284400000000000,1.687500000000000,0.051300000000000,2.030400000000000,443.935312361541833,576.308373947718223
1185,4935,3.027689914707446,0.000000000000000,3.027674052713670,100.000000311602903,20040607.000000000000000,0.003600000000000,0.589500000000000,2.169000000000000,0.267300000000000,3.029400100000000,442.363879797679203,557.890806307646585
1186,4936,5.397713715033445,0.000000000000000,5.397730211519621,99.999999309623362,20040607.000000000000000,0.234000000000000,0.487800000000000,2.952900000000000,1.371600000000000,5.046299900000000,494.172963294538874,631.158460161145968
1187,4937,8.670897213594246,0.000000000000000,4.069258076734831,46.929984464658901,20040613.000000000000000,0.142200000000000,0.213300000000000,0.757800000000000,1.805400000000000,2.918700000000000,546.522402287893215,1020.626310772163947
1188,4938,1.909543952793904,0.000000000000000,1.909522292043610,99.999999824933681,20040613.000000000000000,0.014400000000000,0.068400000000000,0.150300000000000,0.728100000000000,0.961200000000000,603.984200743494284,1101.285315985129955
1189,4939,1.302050794381428,0.000000000000000,1.302037882893690,99.999999082429085,20040607.000000000000000,0.124200000000000,0.297000000000000,0.726300000000000,0.070200000000000,1.217700000000000,375.681268882175232,464.446374622356473
1190,4940,6.555679064644337,0.000000000000000,1.363356878219190,20.796576122982120,20040607.000000000000000,0.183600000000000,0.164700000000000,0.716400000000000,0.157500000000000,1.222200000000000,401.858695652173935,492.487577639751578
1191,4941,8.441997759560726,0.000000000000000,8.442027890676959,100.000000116764866,20040613.000000000000000,0.162000000000000,0.657900000000000,2.198700000000000,5.364900000000000,8.383500099999999,606.638245388245423,991.343843843843842
1192,4942,1.918466076934215,0.000000000000000,1.918463942004700,100.000000846197509,20040613.000000000000000,0.462600000000000,0.525600000000000,0.366300000000000,0.355500000000000,1.710000000000000,237.674430915828481,485.579671784012760
1193,4944,2.688412288647339,0.000000000000000,1.488696190503390,55.374901614669596,20040607.000000000000000,0.346500000000000,0.632700000000000,0.369900000000000,0.000000000000000,1.349100000000000,333.144308943089356,576.141598915989107
1194,4945,6.328423755332492,0.000000000000000,6.328423718764419,99.999999877772268,20040613.000000000000000,0.081900000000000,0.435600000000000,1.270800000000000,0.701100000000000,2.489399900000000,430.664259927797787,779.821660649819364
1195,4946,12.995222113763536,0.000000000000000,12.995308536840700,99.999999824978005,20040613.000000000000000,0.350100000000000,0.799200000000000,2.596500000000000,4.217400000000000,7.963200099999999,527.469378479718216,897.433473468923921
1196,4947,5.916819530616968,0.000000000000000,4.688626740383640,79.242349434796196,20040607.000000000000000,0.782100000000000,1.678500000000000,1.762200000000000,0.029700000000000,4.252500100000000,296.362929358392819,372.508749189889727
1197,4949,6.044186918565399,0.000000000000000,6.044169335029781,99.999999210360187,20040613.000000000000000,0.279900000000000,0.912600000000000,1.962900000000000,2.680200000000000,5.835599900000000,484.613327149041424,831.806740878169535
1198,4950,0.018192449146748,0.000000000000000,0.018192446417967,99.999994304164147,20040613.000000000000000,0.007200000000000,0.000900000000000,0.000000000000000,0.000000000000000,0.008100000000000,-76.799999999999983,26.399999999999999
1199,4953,3.310624773037946,0.000000000000000,3.310624696670040,99.999999911929223,20040613.000000000000000,0.370800000000000,0.822600000000000,1.286100000000000,0.595800000000000,3.075300000000000,338.713700234192061,642.026053864168830
