"","uRCA","Dams_Per_Basin","Burned_n","Pond_Area_m2_mean","Main_n","Side_n","Off_n","Burned_numerical","Time_Since_Burn_min","Z_mean","picgla_PCT_MEAN","picmar_PCT_MEAN","rhoshr_PCT_MEAN","salshr_PCT_MEAN","sphagn_PCT_MEAN","vaculi_PCT_MEAN","vacvit_PCT_MEAN","alnus_PCT_MEAN","betshr_PCT_MEAN","bettre_PCT_MEAN","dectre_PCT_MEAN","dryas_PCT_MEAN","empnig_PCT_MEAN","erivag_PCT_MEAN","uRCA_Area_km2","Fire_Event_ID","Fire_Event_Area_in_uRCA_km2","Fire_Event_Area_Percent_of_uRCA","Fire_Event_Ignition_Date","BS1_AreaKm2","BS2_AreaKm2","BS3_AreaKm2","BS4_AreaKm2","BS_sum_AreaKm2","DNBR_MEAN","RDNBR_MEAN","uRCA_int","SOLAR_COUNT","SOLAR_MIN","SOLAR_MAX","SOLAR_RANGE","SOLAR_MEAN","SOLAR_STD","SOLAR_SUM","tmLichenLight_2015_MEAN","BroadleafTree_2015_MEAN","ConiferTree_2015_MEAN","DeciduousShrub_2015_MEAN","EvergreenShrub_2015_MEAN","Forb_2015_MEAN","ALD_1950_MEAN","ALD_1951_MEAN","ALD_1952_MEAN","ALD_1953_MEAN","ALD_1954_MEAN","ALD_1955_MEAN","ALD_1956_MEAN","ALD_1957_MEAN","ALD_1958_MEAN","ALD_1959_MEAN","ALD_1960_MEAN","ALD_1961_MEAN","ALD_1962_MEAN","ALD_1963_MEAN","ALD_1964_MEAN","ALD_1965_MEAN","ALD_1966_MEAN","ALD_1967_MEAN","ALD_1968_MEAN","ALD_1969_MEAN","ALD_1970_MEAN","ALD_1971_MEAN","ALD_1972_MEAN","ALD_1973_MEAN","ALD_1974_MEAN","ALD_1975_MEAN","ALD_1976_MEAN","ALD_1977_MEAN","ALD_1978_MEAN","ALD_1979_MEAN","ALD_1980_MEAN","ALD_1981_MEAN","ALD_1982_MEAN","ALD_1983_MEAN","ALD_1984_MEAN","ALD_1985_MEAN","ALD_1986_MEAN","ALD_1987_MEAN","ALD_1988_MEAN","ALD_1989_MEAN","ALD_1990_MEAN","ALD_1991_MEAN","ALD_1992_MEAN","ALD_1993_MEAN","ALD_1994_MEAN","ALD_1995_MEAN","ALD_1996_MEAN","ALD_1997_MEAN","ALD_1998_MEAN","ALD_1999_MEAN","ALD_2000_MEAN","ALD_2001_MEAN","ALD_2002_MEAN","ALD_2003_MEAN","ALD_2004_MEAN","ALD_2005_MEAN","ALD_2006_MEAN","ALD_2007_MEAN","ALD_2008_MEAN","ALD_2009_MEAN","ALD_2010_MEAN","ALD_2011_MEAN","ALD_2012_MEAN","ALD_2013_MEAN","ALD_2014_MEAN","ALD_2015_MEAN","X","LENGTH_M_sum","AREA_SQKM_mean","OUT_DIST_min","GRADIENT_mean","MNANPRC_M_mean","MEANANNCMS_mean","WIDTH_M_mean","DEPTH_M_mean","MAX_GRAD_D_max","LAKE_max","STRM_ORDER_max","AZIMTH_DEG_mean","SINUOSITY_mean","VAL_WIDTH_mean","FP_WIDTH_mean","DROPMAX_max","Fish_min","Basin_ID_min","VWI_Floor_mean","ValCnstrnt_mean","FlowVel_mean","BFQ_mean","StrmPow_mean","BeavHab_min","FISH_RESID_min","GEP_Cum_mean","GEP_mean","IP_CHIN2_mean","ELEV_M_mean","Shape_Area.x","Area_km2_RCA","Shape_Area.y","Area_km2_VB","Graminoid_2015_MEAN"
"62",1585,1,1,1905.839,1,1,1,0,NA,572.103,3.2372528616025,8.9190079778009,10.5012140131807,12.6392646548734,9.48647242455775,8.28217134928894,4.42282344779743,2.03381893860562,8.79604578563996,0.139264654873396,0.279049601109955,5.20291363163371,7.25875823794658,11.2606659729448,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1585,632,474725.84375,627934.4375,153209,577861.087519779,35150.6904746295,365208207.3125,6.6953125,0.53125,14.7515625,17.503125,10.7125,0.5453125,0.587113834303,0.53967121647,0.635351860002,0.793793427517,0.793793427517,0.711430406893,0.607036846916,0.559868308476,0.567007268213,0.71124318896,0.740734747461,0.718759986258,0.644272982103,0.636580225894,0.541858395586,0.579162350827,0.593864781331,0.70411599448,0.63566538032,0.635170925634,0.683202802742,0.765326129578,0.766357832238,0.821838481244,0.765885883916,0.880415293594,0.811126676769,0.919403153096,0.851247066886,0.967419517109,0.966863967063,0.937230545539,0.937276580503,0.882170038032,0.88858599741,0.707171347441,0.707767132655,0.694156122068,0.890990098363,0.891048920417,0.962761684991,0.96288677995,0.708185949001,0.815054837476,0.84438538722,0.873677573749,0.763065066827,0.901971948955,0.901971948955,0.830967311241,0.830967311241,0.669095528659,0.650717986817,0.650769936747,0.641130270649,0.877846743987,0.820234901049,0.85713007645,0.85713007645,0.679097315675,0.721851277546,0.713007683405,0.726410544494,0.700550492441,0.957527276882,0.957527276882,1638,592.34,6.127,172.448,0.005,0.385,0.025,0.62,0.049,0.017,0,2,298.266,1.044,9.747,-9999,0,1,5031307,15.76,13.557,0.271,0.008,0.614,1,1,0.15,0.069,0.213,572.436,577434.54232835,0.57743454232835,135427.399010516,0.135427399010516,6.6796875
"63",1595,3,3,2546.529,3,3,3,1,48,291.465,7.06492692103613,13.2825237566929,14.6499445275192,15.9341083401669,7.91746659591916,10.2283054363031,6.93193767787372,5.34643770199219,15.3391056871352,4.65664946215812,5.86300709083016,0.631759201196276,7.30210795427138,14.9298152525204,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1595,2308,529816.8125,634023.375,104207,588340.077393848,10769.8945824911,1357888898.625,4.89130434783,7.69652173913,27.4369565217,17.9713043478,10.7086956522,2.09043478261,0.661694286284,0.729642127122,0.818367576803,1.09918273975,0.981705316952,0.86839339122,0.85520902657,0.69385508895,0.746607012328,0.877333402695,1.02864138312,0.911786517185,0.812649418272,0.716254570135,0.641199391724,0.662578334789,0.733872909487,0.919989130519,0.834042776681,0.777375664144,0.844006524542,0.908728907106,0.998642349793,1.05536516232,1.07287760807,1.1281630063,1.14291459312,1.21768067654,1.18403962786,1.21931645687,1.21931645687,1.18424784944,1.18424784944,1.04199154251,1.16128011255,1.0912916118,1.09131051238,1.1378397587,1.23785894444,1.24616247121,1.32382476258,0.907521761409,0.942535267966,1.02574706675,1.10782626082,1.21142428072,1.06397477866,1.18670141619,1.25209068035,1.04423240183,0.948715286215,0.947533102482,1.00414081684,1.00151355996,0.993505642494,1.22539083446,1.13642624114,1.21628082973,1.04387152856,0.724158868762,0.834712671372,0.989073927975,0.967121597809,0.983337417727,1.21872588679,0.904503097128,1648,3466.553,265.021,74.912,0.004,0.438,1.658,4.994,0.159,0.029,0,5,243.358,1.197,53.355,121.776,0,1,5050607,10.695,24.395,0.545,0.433,27.47,1,1,0.295,0.07,0.833,286.782,2073274.91114074,2.07327491114074,1256898.35350169,1.25689835350169,4.18692810458
"64",1596,2,2,2590.1,2,2,2,1,48,285.347,2.39909577837931,7.29938662673501,13.311020560963,22.7871191614352,7.87283303576571,7.0686517306917,5.84854287853482,6.11027760179692,13.3566060012671,21.0918908022807,25.5651097160629,0.843417036226459,3.3627829292173,10.7803087024132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1596,7719,369130.6875,700626.3125,331496,620245.847296444,47416.8411780837,4787677695.28125,2.36337736338,35.8829318829,10.8887593888,14.2966847967,6.65850815851,0.794871794872,0.692932434906,0.778479828765,0.953679172388,1.11790293168,0.994720996409,0.971450598225,0.94835697386,0.877935747659,0.768260770175,0.90590922455,1.03031594505,1.02326472147,0.944164284667,0.798901252544,0.731154851554,0.815293446013,0.827739191818,1.03295605431,0.835329235488,0.809906032978,0.967847025798,1.02711313991,0.998102051928,1.09748372332,1.06668426683,1.18566002217,1.16705066639,1.30009247375,1.29373155253,1.29242982545,1.29242982545,1.22088966725,1.22089808695,1.12693923671,1.14128442536,1.11035609986,1.11049747827,1.09874814418,1.29466800064,1.2949654779,1.39444021129,0.90415169842,1.04740195552,1.07167769258,1.08521896045,1.26200172387,1.07251636161,1.17788601025,1.33226404024,1.11182229118,0.988212222062,0.981874251634,0.999735585651,0.999727754925,0.998692398782,1.27490965495,1.14024937352,1.26387656296,1.15442774779,1.01084136151,1.00403664253,1.10995353112,1.09147421944,1.1634491861,1.28731710736,0.963983483451,1649,4434.188,3.526,74.897,0.015,0.388,0.014,0.458,0.041,0.046,0,2,276.32,1.049,14.905,59.067,0,1,5050607,35.062,128.719,0.397,0.007,1.159,0,1,0.197,0.057,0.155,299.072,6943967.20119491,6.94396720119491,1901351.06590437,1.90135106590437,9.36094674556
"65",1615,1,1,3724.656,1,1,1,1,13,498.46,2.89370838750345,4.43414883977465,10.8148760981759,17.5117204428161,1.87924989165977,11.9270377811921,4.99133278178308,8.00850963243115,16.9029271559705,3.44738604577867,4.59736831737777,7.01146436591419,7.68084938738526,8.03258086120632,2.53917342843139,0,2.53917299329248,100.000000585942,20040623,1.0548,0.2691,0.6471,0.558,2.529,383.088287646849,496.85297258811,1615,2822,356230.75,736752.8125,380522,577480.925163891,77058.7210600691,1629651170.8125,3.58430540827,4.27677624602,10.472251679,26.3867090845,10.5563803464,1.16967126193,0.586077263539,0.558113478555,0.663125371504,0.778759668804,0.729491886033,0.675470936778,0.64644582295,0.556512733281,0.520084534272,0.721560273499,0.721560273499,0.647431503346,0.632990760038,0.600591772073,0.555199006142,0.589987819209,0.591701005653,0.694389319261,0.694389319261,0.58118866147,0.688945440581,0.732628808124,0.732674573133,0.762683673714,0.762683673714,0.810964536318,0.773744022513,0.859666984977,0.82416343651,0.876679095892,0.880866000861,0.826367714396,0.841065663189,0.83014937271,0.719943051554,0.644085527317,0.645325460415,0.665468304819,0.836259620902,0.8588404399,0.953964692531,0.954796244464,0.853580272485,0.831737104525,0.747626350155,0.783257863557,0.735962498535,0.830275807795,0.846725215328,0.777263606897,0.678543031618,0.629229437408,0.624484182908,0.579363521604,0.599316643635,0.813946055903,0.814304230032,0.853635077567,0.853688740153,0.651234842342,0.752798885737,0.752815861229,0.709418072062,0.688543953674,0.895308964851,0.895308964851,1667,2396.64,34.158,144.258,0.013,0.426,0.18,1.654,0.085,0.029,0,4,300.443,1.025,33.188,80.388,0,1,5050503,20.245,48.561,0.694,0.097,13.319,1,1,0.252,0.288,0.385,511.369,2539173.42843094,2.53917342843094,291430.923516339,0.291430923516339,11.298245614
"66",1616,1,1,962.796,1,1,1,1,13,517.408,2.04340549097105,3.11787539952209,10.5937125054194,17.7717808854519,1.17116181526704,10.9277986711164,4.50226353837933,7.76941148002138,17.8336072433228,1.30711527409484,2.58330728667789,7.77268831731884,6.78905233865357,8.3402264546637,9.91814870165088,0,9.91813954905389,99.9999998641928,20040623,1.3707,1.449,2.9178,3.8943,9.6317997,583.012989440239,769.215680777498,1616,11012,303913.75,787830.375,483917,607454.818204005,90316.2074934985,6689292458.0625,3.77575097559,3.25274525819,6.45403394137,23.0143388692,11.075687449,2.44686450676,0.601018186453,0.57353406237,0.709054164715,0.807017600711,0.805416504736,0.70509954518,0.704158175922,0.537025209505,0.514990455575,0.756400804962,0.756400804962,0.670792162472,0.665935137461,0.644751015677,0.56529251912,0.608000626474,0.6080880753,0.711977559091,0.711977559091,0.593163407455,0.736935478148,0.777300936247,0.777363821732,0.795840837211,0.795840837211,0.826870344119,0.797485204509,0.888779801191,0.887641007855,0.907641774874,0.908574777905,0.878307274915,0.852157149186,0.851764940015,0.734569824022,0.668781075934,0.669351839252,0.714491564094,0.870331489056,0.878477163607,0.965670450423,0.966463186827,0.963440894359,0.803147105251,0.739330368147,0.795914601115,0.799280130629,0.878182943747,0.879966526907,0.876795543475,0.753418883097,0.663648199997,0.637229646926,0.635770361716,0.616790143736,0.854799091143,0.890009020734,0.909611551743,0.90978121055,0.739039093273,0.800202089897,0.800224593338,0.763200410189,0.762538671695,0.95323114931,0.95323114931,1668,6555.386,70.396,144.252,0.009,0.461,0.433,2.558,0.109,0.029,0,4,237.596,1.074,76.198,60.448,0,1,5050503,29.728,23.596,0.663,0.184,19.959,1,1,0.31,0.229,0.543,523.104,9918148.70164835,9.91814870164835,853802.455952435,0.853802455952435,10.1527016445
"67",1628,2,2,324.268,2,2,2,0,NA,1101.832,0.621761268496053,0.206424495096197,3.94492704097324,7.29082459078017,1.55900625363087,4.99989748146123,1.69222567747668,1.17724088439326,7.29752246864641,0.060130540272699,0.092526398523733,13.4855277996104,3.49269726275501,1.46877627037556,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1628,16250,271253.40625,863248.8125,591995,630217.572221154,126006.826646116,10241035548.5938,10.7531524882,0.207664390724,0.977056037399,14.3431137356,18.4566648213,0.922987020976,0.583249628884,0.56907686047,0.566301884672,0.616584408986,0.616573234126,0.588562966895,0.549946526765,0.50639031364,0.552324412391,0.556101179953,0.511476696701,0.534611912226,0.552052975262,0.543969315527,0.50793369319,0.454158816456,0.434851812987,0.487177974204,0.532060902725,0.50099550021,0.447461616126,0.473393039162,0.474333486785,0.507100703061,0.508305543214,0.515862943277,0.509281023268,0.579388027951,0.591830722858,0.594195730213,0.612967890867,0.593416593089,0.587926492751,0.569416748828,0.574591155572,0.561029554526,0.573120273258,0.582985703989,0.68757444192,0.688473912137,0.717163655516,0.768775958704,0.767327619127,0.869716747667,0.962783678537,0.977619491792,0.964839703521,0.964839020548,0.919676068311,0.923023714483,0.856136435117,0.856793892127,0.837314415442,0.834619564967,0.903721954542,0.978914004557,0.990573488962,0.995126029332,0.984776960655,0.958863375973,0.939646623816,0.944566719799,0.933406106676,0.913551546043,0.953090496816,0.989690142676,1680,6013.523,7.449,197.281,0.064,0.454,0.038,0.744,0.053,0.101,0,3,274.897,1.013,7.118,28.921,0,0,5031305,10.618,37.466,0.989,0.044,25.646,0,1,0.397,0.328,0.066,1070.166,14630892.4596342,14.6308924596342,706273.245116169,0.706273245116169,8.64214046823
"68",1663,2,2,568.522,2,2,2,1,13,526.793,1.3027485380117,4.86485380116959,11.1650877192982,19.3948927875244,0.794288499025341,10.3835867446394,5.18912280701754,7.7435477582846,14.9578557504873,2.39461988304094,5.45538011695907,6.80543859649123,7.11155945419103,8.75005847953216,5.12923471655484,0,3.89830064020137,76.0018397368854,20040623,0.5526,0.3087,2.1159,1.0179,3.9951,566.160536664353,766.389775618783,1663,5699,299050.21875,755436.25,456386,588034.516368003,117062.696673915,3351208708.78125,6.45907973305,5.92711626273,8.64980681419,22.583772392,12.8747804707,2.21742184756,0.620594680985,0.650117044791,0.751153279643,0.882814923288,0.853859002103,0.783157446584,0.773668535386,0.661717291649,0.585886701243,0.811673271731,0.81044741282,0.740153211949,0.717010616971,0.677256573569,0.616851005661,0.664908046993,0.665005598202,0.762823469439,0.653386059469,0.631702125582,0.793352049508,0.833993989981,0.834076129566,0.847194771498,0.838655751701,0.901839500663,0.880079485225,0.995234148378,0.987598532175,0.99716090658,1.01155894526,0.944439003342,0.943864755764,0.900002817518,0.836682791039,0.760738445247,0.762374575147,0.751886434924,0.956870267054,0.98184014013,1.12129593117,1.12136974899,0.794875298791,0.86385223763,0.866373392151,0.897534636692,0.850825147113,0.93391082529,0.961150374051,0.85856165701,0.816550305068,0.715986237321,0.674380009784,0.664009942398,0.726990583761,0.957958949191,0.936842611154,0.978651387896,0.79654275441,0.759305233828,0.854882408894,0.869838060508,0.798426925953,0.792953056223,1.01148791112,1.01148791112,1719,3609.924,12.709,137.099,0.031,0.476,0.073,1.053,0.066,0.057,0,3,85.338,1.019,34.827,37.694,0,1,5050505,33.224,35.371,0.868,0.06,19.423,0,1,0.359,0.308,0.162,478.772,17.0982653882539,0.000017098265388,374460.903397235,0.374460903397235,6.112
"69",1663,2,2,568.522,2,2,2,1,13,526.793,1.3027485380117,4.86485380116959,11.1650877192982,19.3948927875244,0.794288499025341,10.3835867446394,5.18912280701754,7.7435477582846,14.9578557504873,2.39461988304094,5.45538011695907,6.80543859649123,7.11155945419103,8.75005847953216,5.12923471655484,0,3.89830064020137,76.0018397368854,20040623,0.5526,0.3087,2.1159,1.0179,3.9951,566.160536664353,766.389775618783,1663,5699,299050.21875,755436.25,456386,588034.516368003,117062.696673915,3351208708.78125,6.45907973305,5.92711626273,8.64980681419,22.583772392,12.8747804707,2.21742184756,0.620594680985,0.650117044791,0.751153279643,0.882814923288,0.853859002103,0.783157446584,0.773668535386,0.661717291649,0.585886701243,0.811673271731,0.81044741282,0.740153211949,0.717010616971,0.677256573569,0.616851005661,0.664908046993,0.665005598202,0.762823469439,0.653386059469,0.631702125582,0.793352049508,0.833993989981,0.834076129566,0.847194771498,0.838655751701,0.901839500663,0.880079485225,0.995234148378,0.987598532175,0.99716090658,1.01155894526,0.944439003342,0.943864755764,0.900002817518,0.836682791039,0.760738445247,0.762374575147,0.751886434924,0.956870267054,0.98184014013,1.12129593117,1.12136974899,0.794875298791,0.86385223763,0.866373392151,0.897534636692,0.850825147113,0.93391082529,0.961150374051,0.85856165701,0.816550305068,0.715986237321,0.674380009784,0.664009942398,0.726990583761,0.957958949191,0.936842611154,0.978651387896,0.79654275441,0.759305233828,0.854882408894,0.869838060508,0.798426925953,0.792953056223,1.01148791112,1.01148791112,1718,3609.924,12.709,137.099,0.031,0.476,0.073,1.053,0.066,0.057,0,3,85.338,1.019,34.827,37.694,0,1,5050505,33.224,35.371,0.868,0.06,19.423,0,1,0.359,0.308,0.162,478.772,5129217.65100984,5.12921765100984,374460.903397235,0.374460903397235,6.112
"70",1709,2,2,66297.529,2,2,2,1,51,319.405,5.16919713712455,6.17153295600874,11.3500733686701,22.106908633546,2.02871859371725,4.49866738538017,4.04782439433414,10.5900338394274,11.0438415236726,43.5600275506843,45.796035097176,1.62033959213009,2.36887970532746,1.4549157008954,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1709,3705,348509.65625,726531.625,378022,570427.925598853,74514.6687765631,2113435464.34375,0.837954239569,44.998384926,12.8104979812,13.535666218,2.20484522207,1.10148048452,0.613002599619,0.731785528222,0.913777019105,1.04981681475,0.92518160845,0.869970446387,0.816644990395,0.74273773859,0.694880507031,0.877866965672,0.857124220418,0.967397831394,0.967430513671,0.758704753896,0.744358025263,0.782372876575,0.77724645591,0.948121791412,0.758562626113,0.740575159974,0.949852447788,0.991342442428,0.988767996477,1.01126097004,1.01555381873,1.14378636032,1.1039285083,1.24569543237,1.24569543237,1.22528120583,1.25789914275,1.19201235188,1.19098125963,1.13063547734,1.0137751697,0.972476345447,0.972506494233,0.931346959677,1.19315281286,1.19361947583,1.30206653426,1.17266688544,0.963340736629,0.963360329202,0.98394595358,1.02099615705,1.02688607054,1.09047550338,1.20535541985,1.04302790968,0.931256600731,0.931453016044,0.913050992938,0.913050992938,0.844311803404,1.20434958396,1.04657265925,1.1669322705,1.06343184581,1.06343617551,0.992114311346,0.999100437934,0.986277563971,0.985007549822,1.204215698,0.906456882721,1764,2113,51.959,72.928,0.008,0.471,0.322,2.211,0.1,0.029,0,4,148.107,1.068,44.475,35.027,0,1,5050801,20.253,15.807,0.547,0.121,13.264,1,1,0.263,0.224,0.485,306.49,3339798.6505412,3.3397986505412,422839.209219598,0.422839209219598,6.57112526539
"71",1720,1,1,2879.173,1,1,1,0,NA,433.689,10.3695082735268,11.4651702621547,10.7006836041485,14.3796665033967,0.510552207338629,11.3814979662244,5.57740060054944,13.5613859488468,12.1626594543944,15.0154183614797,18.0408671763528,6.94575888578913,7.4815895393658,0.362437975168771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1720,5215,282541.875,761416.125,478874,632022.853235858,102364.678209652,3295999179.625,2.51150747986,18.359225163,23.4884925201,25.8147295742,5.08457997699,0.0477560414269,0.59215682966,0.610721442077,0.703163320277,0.854369461055,0.716763650149,0.741010015452,0.718082645717,0.597540391876,0.561837701497,0.743019328157,0.757161518622,0.717543495276,0.696060934291,0.617500682132,0.597233791414,0.62911083202,0.630643387882,0.746336421236,0.6249143867,0.597289031071,0.731722855014,0.8035930346,0.8037923624,0.836300604289,0.793492445862,0.900912556608,0.843557639312,0.948861820222,0.970333177055,1.03360955423,1.07605926812,1.06203364126,0.959073064412,0.894198280932,0.784571094505,0.726463861883,0.733329050551,0.735030886502,0.910470601883,0.944242393921,1.09851462334,1.09868267976,0.758199651681,0.788860869559,0.799363293092,0.831141549199,0.8094543258,0.883102553267,0.934777006671,0.861487905878,0.7491597039,0.678945616491,0.663835309072,0.652416295469,0.670468896453,0.884330595226,0.873867270566,0.931977347134,0.766926287829,0.698558601528,0.80180319291,0.803141214283,0.757483885917,0.745002404261,0.966591976336,0.740996022296,1775,2476.579,25.625,100.747,0.024,0.52,0.173,1.62,0.084,0.053,0,3,247.764,1.018,69.006,54.87,0,1,5050603,42.72,33.829,0.925,0.126,30.806,0,1,0.437,0.337,0.299,459.043,4694024.33177373,4.69402433177373,316410.721578972,0.316410721578972,0.369668246445
"72",1800,1,1,5999.356,1,1,1,0,NA,165.843,12.9824140840749,15.0364567351948,12.5289582694078,21.3732931880945,0.261199754525928,11.1166577170911,5.94001227370359,6.12939168456582,11.191047867444,5.12492328935256,7.450464099417,1.4900659711568,2.15848419760663,2.96034059527462,5.21299632069321,0,1.18788920368737,22.7870742403651,20130625,0.1368,0.2232,0.4842,0.3753,1.2194999,NA,NA,1800,5809,419761,693993.5,274232,587240.869459029,52198.971163807,3411282210.6875,1.5860875584,9.19345907596,28.6258868316,7.01263194324,2.43000519121,4.74839937705,0.828584152744,0.891041007857,0.863858633342,1.14011346601,1.08372080009,0.977356572496,0.978758266879,0.899163256846,0.925659907674,0.977333099299,1.09702964326,1.00182523637,1.01167844747,0.812593990369,0.686870113414,0.677141441089,0.829504983375,0.932363849661,0.771248493151,0.856109626005,0.881455836995,0.943221734968,0.972867415137,1.03553825372,0.998390497074,0.977352439471,1.02872878157,1.03120200111,1.05714826613,1.02914665926,1.0291470999,1.11739263479,1.11952701601,0.967789583976,1.09726259604,1.03453220253,1.10057743669,1.11979084618,1.06378717317,1.03245002077,1.18599677563,0.967738054377,0.981015430336,1.04359425153,1.15465942665,1.19509665486,1.10343919009,1.08510260342,1.16836986281,1.07819951626,0.960915180545,1.10682340738,1.13556286212,1.13556286212,1.07810792002,1.19121225777,1.17598611312,1.21381559856,1.13870479805,0.918528611229,0.990029489106,1.09035789729,1.04508148951,1.06879660018,1.20325340981,0.907742978225,1858,3298.98,11.058,115.851,0.008,0.346,0.04,0.781,0.055,0.021,1,3,249.195,1.088,81.768,58.503,1.34,1,5090801,107.648,75.431,0.381,0.017,1.627,1,1,0.195,0.117,0.231,156.983,5212996.32069202,5.21299632069202,573658.886338845,0.573658886338845,1.68080808081
"73",1802,1,1,14156.062,1,1,1,0,NA,136.077,8.93514739229025,11.3877963306535,12.1413729128015,20.8567717996289,0.318202432488147,10.7895279323851,4.93819830962688,5.55873015873016,9.91337868480726,3.83079777365492,7.56850133992991,3.07586064728922,1.93910533910534,1.28930117501546,2.42688279847884,0,1.12517255828517,46.3628859091215,20130625,0.2088,0.2745,0.4635,0.234,1.1808,NA,NA,1802,2696,374135.5,683133.125,308998,591702.915476632,58389.6707666502,1595231060.125,1.45828698554,11.5769373378,21.1364479051,8.98331479422,2.10493140527,5.99184278828,0.800263334192,0.873251135313,0.875842668456,1.16519184455,1.06809263667,0.972297657776,0.972098998105,0.860603282553,0.91097711095,0.968485691423,1.10808275891,0.985444492047,0.969910886325,0.805459820079,0.670506887022,0.662285222,0.830976789943,0.921954732667,0.769393559501,0.83608545704,0.866600894572,0.939106861312,0.989581143258,1.0414701403,1.02991184585,0.989287066334,1.05949904846,1.05342021501,1.09226176803,1.06044829737,1.06044829737,1.14354224977,1.14354224977,0.969244161336,1.11981867432,1.07946365655,1.10458254612,1.14229148642,1.09630811144,1.04983244353,1.20653684301,0.968329349911,0.996691607261,1.06067773142,1.16003741242,1.22107894597,1.13463362962,1.1143145106,1.20238346662,1.07003646236,0.937512170783,1.07907879677,1.12702881414,1.12702881414,1.06524712641,1.20665165455,1.1898132422,1.21518664322,1.14126818268,0.92612381997,1.00121246848,1.13104300746,1.09970106642,1.13124343192,1.20918337393,0.914826927382,1860,1857.67,19.757,114.152,0.005,0.344,0.075,1.071,0.066,0.021,1,3,271.23,1.081,74.205,66.689,1.34,1,5090801,69.459,62.087,0.308,0.022,1.771,1,1,0.192,0.103,0.265,139.451,2426882.79848039,2.42688279848039,287983.876905072,0.287983876905072,11.4791666667
"74",1811,1,1,4058.606,1,1,1,0,NA,282.241,10.2498662624822,11.824402639087,13.9689283166904,15.065709700428,8.93781205420827,8.01203637660485,5.82212910128388,5.45689194008559,13.1845131954351,3.86332025677603,4.59914407988588,1.90972717546362,3.6173769614836,14.2869115549215,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1811,2489,580490.8125,612941.1875,32450,596995.267828445,3466.97616514168,1485921221.625,5.43699839486,4.74398073836,31.4574638844,14.9169341894,8.97311396469,1.23434991974,0.674930439836,0.731516718173,0.867814358935,1.06539761566,0.958869175479,0.835136690761,0.811422955908,0.673291468008,0.733319165566,0.881230807526,0.941333557495,0.923442860598,0.877860219913,0.684553421433,0.628342758194,0.656356142384,0.705031085583,0.909158974447,0.79035861568,0.752530690651,0.847586934582,0.917124632154,0.987291337418,1.03843951991,1.03677187027,1.12956888298,1.10908220228,1.20766312577,1.12646542454,1.20366248569,1.20366248569,1.1590084281,1.1590084281,1.01056175294,1.12227733502,1.06541962874,1.06543397665,1.09528997302,1.21753169231,1.22816102696,1.29934931809,0.887206570979,0.924786563857,1.00184754585,1.04806464848,1.16588537698,1.01936003453,1.16396113451,1.23609997421,1.0237372892,0.887384050646,0.885082963474,0.920099462546,0.871610170431,0.912620793577,1.18309825235,1.07768802558,1.18562362549,0.966504308297,0.828537312673,0.844562602323,0.963029551283,0.967690437302,1.00140803771,1.18849746677,0.893732077163,1869,2624.508,2.802,83.912,0.002,0.372,0.01,0.397,0.038,0.029,0,1,205.859,1.036,51.516,53.738,0,1,5050608,140.966,131.941,0.158,0.002,0.109,1,1,0.097,0.039,0.155,284.434,2243856.88319099,2.24385688319098,1923257.40017578,1.92325740017578,1.21002906977
