"","uRCA","Dams_Per_Basin","Burned_n","Pond_Area_m2_mean","Main_n","Side_n","Off_n","Burned_numerical","Time_Since_Burn_min","Z_mean","alnus_PCT_MEAN","betshr_PCT_MEAN","bettre_PCT_MEAN","dectre_PCT_MEAN","dryas_PCT_MEAN","empnig_PCT_MEAN","erivag_PCT_MEAN","picgla_PCT_MEAN","picmar_PCT_MEAN","rhoshr_PCT_MEAN","salshr_PCT_MEAN","sphagn_PCT_MEAN","vaculi_PCT_MEAN","vacvit_PCT_MEAN","uRCA_Area_km2","Fire_Event_ID","Fire_Event_Area_in_uRCA_km2","Fire_Event_Area_Percent_of_uRCA","Fire_Event_Ignition_Date","BS1_AreaKm2","BS2_AreaKm2","BS3_AreaKm2","BS4_AreaKm2","BS_sum_AreaKm2","DNBR_MEAN","RDNBR_MEAN","uRCA_int","SOLAR_COUNT","SOLAR_MIN","SOLAR_MAX","SOLAR_RANGE","SOLAR_MEAN","SOLAR_STD","SOLAR_SUM","tmLichenLight_2015_MEAN","BroadleafTree_2015_MEAN","ConiferTree_2015_MEAN","DeciduousShrub_2015_MEAN","EvergreenShrub_2015_MEAN","Forb_2015_MEAN","ALD_1950_MEAN","ALD_1951_MEAN","ALD_1952_MEAN","ALD_1953_MEAN","ALD_1954_MEAN","ALD_1955_MEAN","ALD_1956_MEAN","ALD_1957_MEAN","ALD_1958_MEAN","ALD_1959_MEAN","ALD_1960_MEAN","ALD_1961_MEAN","ALD_1962_MEAN","ALD_1963_MEAN","ALD_1964_MEAN","ALD_1965_MEAN","ALD_1966_MEAN","ALD_1967_MEAN","ALD_1968_MEAN","ALD_1969_MEAN","ALD_1970_MEAN","ALD_1971_MEAN","ALD_1972_MEAN","ALD_1973_MEAN","ALD_1974_MEAN","ALD_1975_MEAN","ALD_1976_MEAN","ALD_1977_MEAN","ALD_1978_MEAN","ALD_1979_MEAN","ALD_1980_MEAN","ALD_1981_MEAN","ALD_1982_MEAN","ALD_1983_MEAN","ALD_1984_MEAN","ALD_1985_MEAN","ALD_1986_MEAN","ALD_1987_MEAN","ALD_1988_MEAN","ALD_1989_MEAN","ALD_1990_MEAN","ALD_1991_MEAN","ALD_1992_MEAN","ALD_1993_MEAN","ALD_1994_MEAN","ALD_1995_MEAN","ALD_1996_MEAN","ALD_1997_MEAN","ALD_1998_MEAN","ALD_1999_MEAN","ALD_2000_MEAN","ALD_2001_MEAN","ALD_2002_MEAN","ALD_2003_MEAN","ALD_2004_MEAN","ALD_2005_MEAN","ALD_2006_MEAN","ALD_2007_MEAN","ALD_2008_MEAN","ALD_2009_MEAN","ALD_2010_MEAN","ALD_2011_MEAN","ALD_2012_MEAN","ALD_2013_MEAN","ALD_2014_MEAN","ALD_2015_MEAN","X","LENGTH_M_sum","AREA_SQKM_mean","OUT_DIST_min","GRADIENT_mean","MNANPRC_M_mean","MEANANNCMS_mean","WIDTH_M_mean","DEPTH_M_mean","MAX_GRAD_D_max","LAKE_max","STRM_ORDER_max","AZIMTH_DEG_mean","SINUOSITY_mean","VAL_WIDTH_mean","FP_WIDTH_mean","DROPMAX_max","Fish_min","Basin_ID_min","VWI_Floor_mean","ValCnstrnt_mean","FlowVel_mean","BFQ_mean","StrmPow_mean","BeavHab_min","FISH_RESID_min","GEP_Cum_mean","GEP_mean","IP_CHIN2_mean","ELEV_M_mean","Shape_Area.x","Area_km2_RCA","Shape_Area.y","Area_km2_VB","Graminoid_2015_MEAN"
"80",1862,1,1,5616.94,1,1,1,0,NA,290.803,7.79411265981619,11.3044731576627,6.01953403194628,7.47190287245227,1.93854919116899,1.65445789670024,8.26805032726286,14.1000440872249,10.0593142740869,12.7003425238241,17.9544884186252,3.8953097975379,6.86024349713433,4.49906738562756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1862,2992,509720.6875,709621.8125,199901,600067.39822861,12444.5475444478,1795401655.5,2.40100840336,8.34655462185,35.7263865546,19.2413445378,4.97243697479,1.81344537815,0.687077728376,0.747684920499,0.880862898186,1.03826147187,0.933659676203,0.829842285929,0.790943613129,0.671707697187,0.741565383853,0.896786252015,0.898636181768,0.922400508125,0.921832393075,0.687465817462,0.646898861408,0.688464896661,0.724196286985,0.923123561215,0.770027160908,0.765617685507,0.876165133346,0.938612448347,0.880569201517,1.01444558298,0.992557751526,1.10173380904,1.06920023446,1.19263566207,1.11794177355,1.17043598662,1.17090417353,1.12375491844,1.12374331828,0.991276417025,1.07351028601,1.02584676004,1.02598415978,1.03892371977,1.1841005203,1.19151533262,1.26661722235,0.836482846178,0.910269369989,0.978680133616,1.00035477624,1.10009364294,0.994939268296,1.11843202299,1.2006032855,1.01751881891,0.859141134493,0.862416547287,0.896790874646,0.872050669515,0.888120290521,1.13788651981,1.03827290706,1.14920999401,0.951516682132,0.874167209283,0.879464147651,0.963406782483,0.956110165771,0.999609796744,1.15686951592,0.863457505984,1927,7488.792,8.475,86.513,0.022,0.444,0.042,0.783,0.055,0.103,0,3,180.36,1.022,69.814,62.822,0,1,5050608,111.637,75.247,0.53,0.021,4.723,0,1,0.269,0.122,0.195,323.207,15917416.1218541,15.9174161218541,2948372.68404378,2.94837268404378,2.74823529412
"81",1869,1,1,2914.629,1,1,1,0,NA,709.515,3.48199690744422,10.2670642809808,0.131654517340402,0.781091230395405,2.75237464104263,4.5436271261321,0.398718798321184,11.4747073116854,4.58383035122598,6.39783521095648,15.678374199249,1.17782195714601,6.8034018113541,2.42014579191517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1869,721,491651.46875,688639.75,196988,626008.158200416,25734.0062663975,451351882.0625,1.1048951049,0.970629370629,17.8685314685,21.7104895105,3.39440559441,2.1986013986,0.464386003012,0.489720291014,0.4661251406,0.541594482829,0.541600131597,0.486689909019,0.427797539232,0.439748972803,0.467193076971,0.498017519671,0.498017519671,0.452094282203,0.482265728858,0.478655349848,0.404600077923,0.406732716596,0.432229452902,0.534794258741,0.535580647082,0.471446589768,0.458224512646,0.47515994047,0.473002785531,0.494418409278,0.48776913493,0.550430539963,0.50707832319,0.570511587996,0.559565036076,0.575818414839,0.57275056866,0.534322436114,0.523301744886,0.481456191401,0.492357555733,0.426894120874,0.425143217032,0.45594931179,0.564293769968,0.564293769968,0.602197149717,0.602965618476,0.506382721165,0.548980491213,0.554170589759,0.641880106213,0.487282948446,0.559949486986,0.561456385927,0.556623763158,0.424523880712,0.431443318621,0.45520147277,0.456057642946,0.506931004411,0.61131742247,0.533136424315,0.571709579281,0.571719270039,0.479418594716,0.532529646851,0.532550942545,0.491639283766,0.484984534885,0.585280377097,0.62636532125,1934,3491.762,134.17,186.888,0.007,0.429,0.78,3.432,0.128,0.02,0,4,249.182,1.152,38.324,80.237,0,1,5031403,11.174,23.409,0.616,0.272,26.076,1,1,0.302,0.209,0.653,701.915,5447323.61527802,5.44732361527802,452059.010312769,0.452059010312769,2.84755244755
"82",1871,3,3,5304.605,3,3,3,0,NA,152.098,5.84087407199888,11.4116823084466,3.01302703459868,6.05546995377504,0.093710603726012,2.05715086146519,2.13895503571929,8.58593640565906,17.5126768454966,12.387589298221,16.2825325675865,0.517159266003642,10.8884997898865,5.89648410141476,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1871,572,544693.9375,600114.1875,55420,578425.72541521,8240.94940262013,330859514.9375,1.97033158813,5.83246073298,30.1535776614,13.2111692845,6.11692844677,4.75043630017,0.76531829153,0.847460239366,0.85283890588,1.16067612231,1.03924628616,0.946954381776,0.94500753522,0.813753362673,0.873875072282,0.940026751102,1.08401934681,0.975915660401,0.93119452249,0.780483017349,0.643960477011,0.636400259091,0.80527773286,0.900297281659,0.752699706137,0.818147104517,0.848636257823,0.921091313705,0.973116558717,1.02459470308,1.0259237502,0.983437572261,1.06638227351,1.06163706898,1.10333015348,1.07072630869,1.07072630869,1.14354053655,1.14354053655,0.956098415552,1.10557771272,1.08007953082,1.07973255485,1.13774008728,1.11006991987,1.0491848761,1.20192004516,0.94854426574,1.00256634276,1.05337925741,1.1433587208,1.22166198534,1.11178706503,1.11699782295,1.20867999577,1.03883831154,0.904498293608,1.03641268235,1.08769712089,1.08769712089,1.02462557704,1.19246666001,1.17747396262,1.20005293138,1.11489686139,0.898737071198,0.993416689781,1.10871618008,1.09945703045,1.1370914309,1.19317329059,0.896134369819,1936,4152.239,6.332,111.39,0.01,0.341,0.022,0.569,0.046,0.047,1,2,119.851,1.066,21.55,44.389,1.34,1,5090801,39.06,80.314,0.357,0.01,1.259,0,1,0.205,0.105,0.163,147.953,14396162.01842,14.39616201842,713907.815534743,0.713907815534743,1.9057591623
"83",1888,4,4,1327.892,4,4,4,0,NA,434.038,9.06122448979592,12.9646590343454,7.2284718765555,8.79517172722748,0.541562966650075,5.05525136884022,0.572175211548034,12.1622697859632,14.4435042309607,11.112493777999,18.2551020408163,4.74340467894475,11.2088103534097,4.27177700348432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1888,414,541800.1875,676179.3125,134379,602615.305857488,23850.196498242,249482736.625,0.289156626506,6.35662650602,26.6072289157,29.0361445783,1.5421686747,2.25060240964,0.581930555919,0.633897053502,0.639931989989,0.752609106905,0.65215303505,0.639158739054,0.604069363629,0.598054111715,0.598899186894,0.724668964438,0.669097712013,0.629136166071,0.647516044039,0.601760277953,0.601996980165,0.589421343629,0.589537871214,0.76256012638,0.759822070395,0.594642511008,0.686472185017,0.800290171613,0.80042621307,0.756562969739,0.745760380405,0.80732009968,0.739074914417,0.842885691763,0.854182016181,0.837294241232,0.991265296863,0.989488239279,0.832948103832,0.831977858465,0.774513991788,0.731901155472,0.81861764381,0.869768510817,0.871867486762,0.86304285132,1.06282278119,0.831657736752,0.865037331021,0.903529030154,0.903848419017,0.963872882168,0.847111982368,0.717663398544,0.816919573987,0.703094331458,0.582235662243,0.622727634768,0.631733544664,0.631733544664,0.60623298463,0.824103983581,0.720723836272,0.780124530913,0.677183200576,0.673972566478,0.748397302354,0.747789095021,0.676038075924,0.664430808515,0.787054593015,0.728019676398,1955,3226.64,10.203,200.159,0.018,0.521,0.065,0.995,0.064,0.038,0,3,74.504,1.035,120.702,62.008,2.7,1,5060501,121.266,62.062,0.657,0.042,124.193,1,1,0.295,0.268,0.251,424.933,4718618.08679827,4.71861808679827,402699.073096802,0.402699073096802,4.04337349398
"84",1905,1,1,286.006,1,1,1,0,NA,364.898,14.8276945039258,9.30749464668094,17.7016416845111,22.2269807280514,0.930335474660956,4.11534618129907,0.05581727337616,10.6682369735903,11.8745182012848,10.8579586009993,21.075374732334,2.05010706638116,8.37430406852248,4.29093504639543,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1905,588,405839.84375,671523.1875,265683,580424.691273384,53024.200819307,341289718.46875,0.653130287648,15.4382402707,26.5346869712,29.89678511,2.81895093063,1.10152284264,0.581419785312,0.630941050683,0.728422170955,0.884203412127,0.769817052515,0.747885416791,0.672647820683,0.668953876572,0.60020969,0.789714862998,0.762191884642,0.728100821227,0.727465591025,0.635562333404,0.6355715203,0.653978927648,0.654071238265,0.807109331257,0.676763363619,0.639190901856,0.782338043898,0.856534699437,0.856763387949,0.843419201527,0.833308274675,0.919743235846,0.93277545381,1.04368851956,1.04368851956,1.00785018753,1.12132789022,1.1091249027,0.95955867263,0.907183667658,0.848858258749,0.751570952658,0.761574973271,0.779820739337,0.932660886209,0.960846172903,1.12125245015,0.910048944702,0.78394337576,0.805673080284,0.818153045777,0.861243110953,0.825741045317,0.874311190718,0.975124150025,0.848026067399,0.66660713005,0.719714522908,0.733005969073,0.733005969073,0.683321350536,0.904547814614,0.875258189349,0.961027652909,0.801077546279,0.797271431129,0.827897783839,0.8241875129,0.792181192932,0.740734133278,0.991163221139,0.86516010611,1974,6366.833,8.503,77.906,0.041,0.522,0.053,0.869,0.058,0.084,0,3,244.939,1.012,17.611,23.456,0,1,5050801,19.878,28.015,0.895,0.047,16.58,0,1,0.343,0.328,0.134,454.307,17530196.6017762,17.5301966017762,700547.988374978,0.700547988374978,0.619289340102
"85",1929,1,1,84.938,1,1,1,1,4,348.616,5.84,13.3887179487179,1.95179487179487,2.12717948717949,0.270769230769231,3.29128205128205,1.98871794871795,2.69435897435897,9.15897435897436,11.9866666666667,28.3702564102564,5.05333333333333,11.7651282051282,1.97538461538462,0.090251458013802,0,0.090251473439317,99.9999972877845,20130619,0.0279,0.0504,0.0072,0.0009,0.0864,120.484848484848,127.989898989899,1929,103,581853.9375,613882.5,32029,593458.617111651,6596.02982217127,61126237.5625,0.186274509804,9.00980392157,12.6666666667,29.9117647059,0.882352941176,3.92156862745,0.537329108274,0.532376352952,0.610051935347,0.755628176348,0.639616513562,0.630560712951,0.574360596844,0.539235755015,0.521632586377,0.625310482786,0.652207669488,0.642687191453,0.642737745905,0.557164244635,0.542087291977,0.559826988345,0.559828195815,0.708332030282,0.643515990446,0.535356259774,0.628738974573,0.66751374191,0.667517015075,0.710736374231,0.730611804743,0.80439325364,0.817988195339,0.926074028697,0.926074028697,0.86650638335,0.947567524656,0.855258444244,0.854421162043,0.802353513192,0.72384201991,0.676774734239,0.683655330126,0.663637022601,0.77361492429,0.801199876431,0.976252865766,0.559485114114,0.648997569963,0.679654537368,0.713034012881,0.777416036257,0.726107590912,0.78918437222,0.872995238563,0.731131065693,0.613707206105,0.615218288185,0.635553680039,0.635553680039,0.594183732389,0.810219693662,0.699088840561,0.798026304119,0.656950134199,0.555627548734,0.684583774533,0.666424389885,0.656393678323,0.636047975782,0.854706338526,0.662650495396,2000,753.051,10.837,196.095,0.011,0.473,0.06,0.958,0.062,0.038,0,3,22.127,1.035,168.303,68.786,2.7,1,5060504,175.694,72.003,0.512,0.03,59.846,1,1,0.252,0.186,0.278,347.959,252764.734048052,0.252764734048052,97995.8365813939,0.097995836581394,10.7843137255
"86",1948,1,1,3262.59,1,1,1,0,NA,380.998,8.96653588737595,13.6854373413339,3.48349873067159,3.25155781213939,0.422340180013847,4.82875605815832,0.860373874913455,6.2711747057466,16.3930302330949,13.5492730210016,19.0168474498038,3.55342718670667,12.4105700438495,4.11239326102008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1948,578,515113.875,673434.375,158320,593575.809147924,21022.3539719716,343086817.6875,1.24310344828,6.91724137931,26.1,26.6620689655,5.02413793103,4.03448275862,0.593274972488,0.673069105981,0.804998067535,0.92216845646,0.800350201458,0.775042281231,0.712071304777,0.712925951472,0.634699600446,0.841563194467,0.775900478784,0.760250590653,0.772640882237,0.697948276567,0.698146168874,0.702749271407,0.702913988616,0.854005891817,0.774349231723,0.663159915313,0.835882818203,0.952964537974,0.953405590805,0.889954276804,0.887111178171,0.978284341061,0.976907866005,1.08901435994,1.08901435994,1.07775937156,1.20082023675,1.1707423935,1.04150096394,1.04127293333,0.919308604077,0.885885556369,0.859781228924,0.897819723542,0.998723333641,1.03369983947,1.22855974889,1.15975327142,0.851893773856,0.88705936617,0.90054446731,0.95057801759,0.87760546392,0.918508988816,1.0371390084,0.894157819031,0.795477386367,0.804262127166,0.761749528765,0.761749528765,0.710033003799,0.97440369412,0.924215057752,1.01688394165,0.882636281428,0.869204922336,0.889860825478,0.889650772005,0.84677535657,0.791210411202,1.04387702282,0.965669033845,2019,3302.056,22.416,195.866,0.01,0.503,0.143,1.476,0.08,0.038,0,3,113.21,1.103,119.89,54.608,2.7,1,5060501,81.248,37.047,0.573,0.067,77.923,1,1,0.304,0.173,0.378,364.588,4356915.06492895,4.35691506492895,433648.738333867,0.433648738333867,4.73965517241
"87",1971,2,2,3631.546,2,2,2,0,NA,300.569,5.50674915635546,14.0638357705287,3.60812710911136,4.60615860517435,0.161979752530934,5.86079865016873,8.52994938132733,3.88006186726659,15.3284589426322,13.9125421822272,16.4353205849269,10.2397356580427,9.81200787401575,5.02516872890889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1971,1283,411300.5625,621326.625,210026,587904.652913094,18709.4057613441,754281669.6875,4.00620636152,6.40031031808,25.4220325834,18.3529868115,10.5477114042,2.28704422033,0.701470531987,0.74662564152,0.871473906531,1.05209638899,0.955433949396,0.842558002242,0.807198238746,0.687183254187,0.762342553883,0.91094005841,0.902135085934,0.91375055215,0.915226394118,0.705789092024,0.662691740845,0.710308338489,0.740811437464,0.934190428589,0.765884906888,0.770965474658,0.889388958885,0.956140248647,0.869010933002,1.03281745754,0.994902700419,1.10847779329,1.07972671811,1.19385814129,1.09594913089,1.18228661742,1.18228661742,1.13706285954,1.13706285954,0.969083817517,1.09800574488,1.04284998692,1.04285083942,1.06800136657,1.1977852792,1.20213743148,1.27926341921,0.749850568529,0.910903130147,0.997558337314,1.0223803597,1.11101992505,1.01819824478,1.13718849842,1.21059153446,1.05028831002,0.87545655131,0.874744377094,0.921983305545,0.912921087278,0.892609299174,1.1165650119,1.08440815494,1.17089862131,0.990554489262,0.908795621194,0.899462121023,0.965743747533,0.968929421043,0.964581571207,1.15358293532,0.880734829443,2042,3479.985,4.89,94.218,0.031,0.431,0.023,0.582,0.047,0.076,0,2,262.595,1.025,15.736,58.853,0,1,5050604,33.905,97.047,0.653,0.017,5.381,0,1,0.271,0.108,0.136,331.89,6293656.14056617,6.29365614056617,710777.495941774,0.710777495941774,3.58805275407
"88",1981,1,1,153.088,1,1,1,1,4,338.836,3.91548183254344,12.8187203791469,0.730647709320695,0.742890995260663,0.937203791469194,3.82345971563981,10.1536334913112,0.2326224328594,2.01461295418641,12.4075829383886,29.4632701421801,10.0837282780411,12.8424170616114,3.48538704581359,0.253648385100917,0,0.253648388434336,99.9999979955057,20130619,0.0018,0.1197,0.0945,0.0315,0.2475,311.584229390681,282.139784946236,1981,279,569135.3125,623667.5,54532,592413.343637993,6230.8932843373,165283322.875,0.0177304964539,5.6134751773,5.66666666667,34.8758865248,2.25531914894,2.54964539007,0.572186047066,0.630021917982,0.782255303637,0.905651126544,0.785412443312,0.751065977389,0.690310969547,0.669997735617,0.597830307195,0.791921626952,0.747032639479,0.7419452099,0.742875069074,0.670588107157,0.661474966738,0.682914896677,0.683029202723,0.820516858668,0.782156854886,0.64028151515,0.803722446457,0.908753768838,0.909269575075,0.844912771939,0.850825012381,0.95657009012,0.978256362362,1.10268996468,1.10268996468,1.08238783378,1.2022591227,1.17856850198,1.03070970866,1.00409525613,0.975380747463,0.804700292472,0.805448980115,0.830811750582,0.942845540796,0.977111914954,1.18348972515,1.01990266061,0.824153822878,0.839722883111,0.859745601953,0.930162646268,0.888470549527,0.924316330179,1.04137264826,0.889690519904,0.779457739066,0.780305327238,0.753349322013,0.753349322013,0.68433629795,0.994176665886,0.877394151241,0.982345108237,0.856878998092,0.818519606505,0.85300588875,0.850456359548,0.829534164595,0.778570494474,1.03631940029,0.952308992201,2053,1547.462,17.024,194.606,0.013,0.472,0.097,1.216,0.071,0.038,0,3,73.662,1.023,183.931,92.012,2.7,1,5060504,151.259,75.583,0.604,0.052,90.257,1,1,0.257,0.127,0.322,334.353,1298014.08405763,1.29801408405763,253861.886295662,0.253861886295662,15.7092198582
"89",1986,1,1,23627.65,1,1,1,0,NA,110.364,3.71071320640677,9.97098821396192,2.80908129344213,5.25921728618918,0.191674221819281,1.3608340888486,1.84428830462375,10.861060743427,11.2034602598973,12.5794802055002,18.5420066485343,1.58295557570263,7.6989271683288,5.09179510426111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1986,2017,482002.34375,658224.625,176222,579080.720128904,16630.7174398466,1168005812.5,1.32956222332,9.43334972946,26.3561239547,10.7230693556,4.6901131333,5.84062961141,0.834332865999,0.974542103157,1.04149274823,1.17224178439,1.10636618647,1.0512856481,1.05476357744,0.8971741864,1.02302837118,1.09609649206,1.11320369673,1.07041353651,1.1289843248,0.894341519417,0.783796079487,0.850533006267,1.00163826539,1.09277151863,0.798660262681,0.973043818106,1.06107918866,1.0809962584,0.996690394489,1.16726605412,1.08642213912,1.14050775061,1.20856664454,1.24851520993,1.16945904651,1.25058668907,1.25058734964,1.23197473392,1.23197480722,1.02897001406,1.16313959511,1.16613447991,1.11609504783,1.16142799901,1.25471257412,1.27546137907,1.34952064748,0.937137473421,1.07241251564,1.15573151467,1.07874834447,1.28935841618,1.07559738586,1.1920014606,1.32544275437,1.107171393,0.894246011961,1.09779007289,1.11762398093,1.11762398093,1.04716725497,1.30600980248,1.18771266844,1.27490847394,1.20005812341,1.00830578219,1.1830550018,1.20556041162,1.15591033838,1.18646649179,1.29488168457,0.981945434695,2058,6788.315,851.788,107.658,0,0.376,4.666,8.356,0.213,0.013,0,5,237.576,1.636,113.149,144.558,0,1,5090708,13.544,17.299,0.4,0.711,4.597,1,1,0.174,0.097,0.893,109.813,5094841.71317961,5.09484171317961,1323699.42607418,1.32369942607418,4.73093949828
"90",1995,3,3,2160.719,3,3,3,0,NA,299.02,10.9205112842021,5.60065907729179,12.2217894947074,18.2928899540643,1.03724785300579,0.172258837627322,0.135110844817256,18.3288396245257,3.63151587777112,9.2482524465748,17.7178949470741,0.176752546434991,2.64809267026163,2.66646694627521,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1995,1181,560009.6875,706152.375,146143,597099.228196444,13116.8435195549,705174188.5,0.105842506351,22.4911092295,28.3353090601,15.5266723116,0.466553767993,2.66723116003,0.720607856646,0.773178679051,0.904322395886,1.07139997514,0.975154012594,0.846093182985,0.821327811095,0.698409808698,0.787047177768,0.947744764075,0.91976417547,0.927642861168,0.927642861168,0.719546397431,0.677794872337,0.738726765244,0.763266528979,0.963143299804,0.775701418375,0.798508427565,0.935498474812,1.00187375981,0.881884123399,1.06270457032,1.01948476862,1.14108499463,1.10404694361,1.22431459966,1.12149659489,1.20894756482,1.20894756482,1.15873828492,1.15873828492,0.983263660464,1.12192442377,1.06664159689,1.06665217822,1.08981678334,1.23061883242,1.23193673907,1.29830050218,0.772571297536,0.935156856374,1.02380004925,1.03350643516,1.13400236213,1.04269157312,1.1600663869,1.22847295671,1.08075833748,0.911327599239,0.896720198707,0.93595202441,0.933850889114,0.912624765958,1.15434198841,1.0989390572,1.1902211054,0.989290319812,0.879379612191,0.949915430054,0.99702139612,0.993527034861,1.00196253477,1.17701734171,0.891677790386,2067,1480.894,4095.041,92.849,0.001,0.492,35.636,22.98,0.378,0.029,0,7,299.367,1.14,1274.535,639.468,0,1,5050604,55.458,27.828,0.695,6.041,100.966,1,1,0.317,0.068,0.908,296.643,1220886.62270148,1.22088662270148,1000969.72567019,1.00096972567019,1.50042337003
"91",2005,1,1,18086.717,1,1,1,0,NA,113.014,3.14616079494128,10.3990966576332,2.52321589882565,3.93730803974706,0.237037037037037,0.835049683830172,2.61047877145438,14.176874435411,12.0798554652213,12.3938572719061,17.9882565492322,0.84263775971093,7.90514905149051,5.20560072267389,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2005,838,492133.5625,633965.5,141832,579694.800305788,18343.112541375,485784242.65625,0.885850178359,6.39595719382,31.9928656361,6.72651605232,3.40546967895,6.83828775268,0.901005384892,1.02861054762,1.08965085849,1.20797177924,1.13421021231,1.09311550175,1.09561414627,0.975426450212,1.09127674102,1.13941202465,1.14857475156,1.10914104652,1.19983115563,0.933444853197,0.818519097761,0.908211929796,1.05960944737,1.13423080582,0.829779437943,1.0143874916,1.07809857119,1.09913906658,1.04102784593,1.18969112073,1.12572199161,1.15368479956,1.21901509062,1.24984260099,1.18761720007,1.25201590436,1.25201627447,1.23893467893,1.24184818449,1.084235227,1.17883585874,1.18071823733,1.14248925084,1.18006224583,1.26253902616,1.2585623183,1.35056899174,0.995483705795,1.12320191805,1.18997441781,1.12601714816,1.32694734885,1.10952413182,1.20904595806,1.33013874547,1.11540971019,0.955119195431,1.17164573091,1.18185828242,1.18185828242,1.12074678853,1.33960710772,1.2121929029,1.32129199231,1.22309091706,1.0597181612,1.21810217921,1.23957492573,1.18099399013,1.21082790939,1.31738020069,1.00332697756,2078,3771.762,814.536,118.753,0,0.377,4.469,8.178,0.21,0.013,0,5,218.413,1.485,98.776,117.918,0,1,5090708,12.08,14.418,0.388,0.668,4.709,1,1,0.175,0.09,0.889,112.082,2161548.27138141,2.16154827138141,553247.73479515,0.55324773479515,3.83472057075
"92",2016,1,1,2002.518,1,1,1,0,NA,303.486,11.1136363636364,3.8231658692185,10.5901116427432,14.8759968102073,1.6756379585327,0.044457735247209,0.023524720893142,19.9096889952153,1.41885964912281,5.55263157894737,16.8265550239234,0.006977671451356,1.2488038277512,2.39413875598086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2016,579,584390.75,691180,106789,595639.414183938,7893.58531684475,344875220.8125,0,17.3674176776,30.7227036395,14.986135182,0.0381282495667,2.01039861352,0.683843047378,0.730845599502,0.814558240029,1.0017232658,0.907693964218,0.782235249329,0.757834868265,0.64341474993,0.736776324025,0.880957475572,0.867779923272,0.861503683903,0.861503683903,0.679505143535,0.63710132846,0.695794157609,0.726850558303,0.905063723811,0.729855286478,0.760799937747,0.866434213107,0.956120906459,0.795946978311,1.00566601873,0.989846631696,1.11124367927,1.0324977828,1.1917448553,1.05707385936,1.17745382547,1.17745382547,1.13643790298,1.13643790298,0.977048936936,1.05592538631,0.989384835043,0.98938730526,1.00536509955,1.17363975883,1.17575698872,1.26309142892,0.741647357974,0.917842221251,0.953207670205,0.978412413289,1.06841890532,0.987729184792,1.09166358414,1.16250179942,1.0255482994,0.804896348147,0.851930908244,0.885724228986,0.885724228986,0.8321072781,1.10758573685,1.03148116468,1.13312406196,0.894215572556,0.680141807065,0.878065785747,0.915108749399,0.900712512533,0.895143410678,1.14350277557,0.845454066927,2089,1412.523,4062.028,96.851,0.002,0.492,35.436,22.916,0.378,0.029,0,7,200.168,1.23,246.126,872.362,0,1,5050604,10.742,38.068,0.678,5.862,122.621,1,1,0.318,0.018,0.902,301.554,523830.430279109,0.523830430279109,502252.17325417,0.50225217325417,1.50606585789
"93",2103,2,2,6022.749,2,2,2,1,51,138.215,2.04326047358834,13.2858606557377,1.47472677595628,4.76923952641166,0.441484517304189,2.7042349726776,7.69353369763206,6.01741803278689,20.3221766848816,14.0373406193078,16.5964253187614,1.40892531876138,11.6449225865209,6.39378415300546,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2103,800,553212.1875,612972.9375,59761,583916.026953125,9146.42737844562,467132821.5625,1.95533498759,3.31513647643,26.6662531017,9.46029776675,8.86228287841,2.87965260546,0.985319526279,1.04056476965,1.07984455396,1.27322812405,1.20301624262,1.17061897583,1.16366543282,1.070192927,1.04723806267,1.12421780208,1.21260267357,1.15672490513,1.15713466178,0.998175761139,0.847474899777,0.911211154437,1.03024680596,1.12610284951,0.862912884106,0.998253905228,1.00556031998,1.04858542602,1.09569304661,1.15798924014,1.0994096189,1.08789940434,1.10891464025,1.13811203489,1.16785940381,1.12576117107,1.12576117107,1.18814639959,1.23111805326,1.16239780714,1.19027981614,1.11387297035,1.27684904553,1.27684904553,1.15317584438,1.18663469411,1.27384350976,1.05913567501,1.09178257442,1.14517452327,1.26234178019,1.32578132982,1.14353809936,1.15582679077,1.24815076942,1.22463328668,1.1439098507,1.24235902043,1.22017342247,1.22017342247,1.20894090812,1.32864160825,1.24590770345,1.34936807764,1.29186205052,1.13211183645,1.20986639643,1.23456798307,1.15483289367,1.16772744011,1.36829100753,0.975327804705,2180,3737.741,34.873,144.996,0.004,0.375,0.155,1.534,0.081,0.02,1,3,224.047,1.079,87.204,73.142,0,1,5090706,56.883,48.008,0.362,0.045,2.796,1,1,0.17,0.061,0.368,140.012,4661719.12321311,4.66171912321311,877156.73279937,0.87715673279937,7.52853598015
