"","uRCA","Dams_Per_Basin","Burned_n","Pond_Area_m2_mean","Main_n","Side_n","Off_n","burned_numerical","Time_Since_Burn_min","Z_mean","picgla_PCT_MEAN","picmar_PCT_MEAN","rhoshr_PCT_MEAN","salshr_PCT_MEAN","sphagn_PCT_MEAN","vaculi_PCT_MEAN","vacvit_PCT_MEAN","alnus_PCT_MEAN","betshr_PCT_MEAN","bettre_PCT_MEAN","dectre_PCT_MEAN","dryas_PCT_MEAN","empnig_PCT_MEAN","erivag_PCT_MEAN","uRCA_Area_km2","Fire_Event_ID","Fire_Event_Area_in_uRCA_km2","Fire_Event_Area_Percent_of_uRCA","Fire_Event_Ignition_Date","BS1_AreaKm2","BS2_AreaKm2","BS3_AreaKm2","BS4_AreaKm2","BS_sum_AreaKm2","DNBR_MEAN","RDNBR_MEAN","uRCA_int","SOLAR_COUNT","SOLAR_MIN","SOLAR_MAX","SOLAR_RANGE","SOLAR_MEAN","SOLAR_STD","SOLAR_SUM","tmLichenLight_2015_MEAN","BroadleafTree_2015_MEAN","ConiferTree_2015_MEAN","DeciduousShrub_2015_MEAN","EvergreenShrub_2015_MEAN","Forb_2015_MEAN","ALD_1950_MEAN","ALD_1951_MEAN","ALD_1952_MEAN","ALD_1953_MEAN","ALD_1954_MEAN","ALD_1955_MEAN","ALD_1956_MEAN","ALD_1957_MEAN","ALD_1958_MEAN","ALD_1959_MEAN","ALD_1960_MEAN","ALD_1961_MEAN","ALD_1962_MEAN","ALD_1963_MEAN","ALD_1964_MEAN","ALD_1965_MEAN","ALD_1966_MEAN","ALD_1967_MEAN","ALD_1968_MEAN","ALD_1969_MEAN","ALD_1970_MEAN","ALD_1971_MEAN","ALD_1972_MEAN","ALD_1973_MEAN","ALD_1974_MEAN","ALD_1975_MEAN","ALD_1976_MEAN","ALD_1977_MEAN","ALD_1978_MEAN","ALD_1979_MEAN","ALD_1980_MEAN","ALD_1981_MEAN","ALD_1982_MEAN","ALD_1983_MEAN","ALD_1984_MEAN","ALD_1985_MEAN","ALD_1986_MEAN","ALD_1987_MEAN","ALD_1988_MEAN","ALD_1989_MEAN","ALD_1990_MEAN","ALD_1991_MEAN","ALD_1992_MEAN","ALD_1993_MEAN","ALD_1994_MEAN","ALD_1995_MEAN","ALD_1996_MEAN","ALD_1997_MEAN","ALD_1998_MEAN","ALD_1999_MEAN","ALD_2000_MEAN","ALD_2001_MEAN","ALD_2002_MEAN","ALD_2003_MEAN","ALD_2004_MEAN","ALD_2005_MEAN","ALD_2006_MEAN","ALD_2007_MEAN","ALD_2008_MEAN","ALD_2009_MEAN","ALD_2010_MEAN","ALD_2011_MEAN","ALD_2012_MEAN","ALD_2013_MEAN","ALD_2014_MEAN","ALD_2015_MEAN","X","LENGTH_M_sum","AREA_SQKM_mean","OUT_DIST_min","GRADIENT_mean","MNANPRC_M_mean","MEANANNCMS_mean","WIDTH_M_mean","DEPTH_M_mean","MAX_GRAD_D_max","LAKE_max","STRM_ORDER_max","AZIMTH_DEG_mean","SINUOSITY_mean","VAL_WIDTH_mean","FP_WIDTH_mean","DROPMAX_max","Fish_min","Basin_ID_min","VWI_Floor_mean","ValCnstrnt_mean","FlowVel_mean","BFQ_mean","StrmPow_mean","BeavHab_min","FISH_RESID_min","GEP_Cum_mean","GEP_mean","IP_CHIN2_mean","ELEV_M_mean","Shape_Area.x","Area_km2_RCA","Shape_Area.y","Area_km2_VB","Graminoid_2015_MEAN"
"48",2382,2,2,409.566,2,2,2,1,4,313.616,3.04277415556864,7.18084881874021,11.3916984149904,19.1884795237196,0.910364207883951,11.0448956470549,5.9827726005487,11.2905999044773,14.8982350523709,9.08404882762604,12.3044617964923,4.38838844398041,6.94997278715109,6.19301129610912,9.00172343109407,0,9.00172452205062,99.9999997980876,20130619,5.0598,2.4507,0.7947,0.6903,8.9954996,134.334831236269,-4.81715598162572,2382,10004,370081.75,722600.0625,352518,573840.731644842,81842.8100612199,5740702679.375,1.28618552579,24.3630547781,11.0801679328,19.7758896441,2.86135545782,4.08086765294,0.573703630843,0.643457300418,0.791399812973,0.946783299325,0.823754654829,0.796165398509,0.71359040625,0.692678536576,0.625578382729,0.808432147267,0.776955404418,0.780077736128,0.785777707165,0.692427655503,0.688299629108,0.700919547779,0.698256220897,0.834526931247,0.674869999979,0.646939381402,0.829028028589,0.911074996748,0.908440752333,0.892714449646,0.891756913241,1.00104790579,1.03918321851,1.14916523093,1.14916523093,1.12833774273,1.20632184505,1.18949269268,1.08821107804,1.06616814798,0.904950836753,0.860991012657,0.861430373352,0.817818279565,1.04242517805,1.05444450108,1.1954562684,1.08183036946,0.8433497903,0.851197103057,0.887343006038,0.946028244562,0.922823266164,0.952370834346,1.07496531483,0.933940807725,0.752013415747,0.797006780085,0.801525724773,0.801525724773,0.726484246487,1.00142653205,0.946856024409,1.05438008443,0.92115446786,0.886498548708,0.884243870341,0.887629291642,0.880223386573,0.833352310729,1.0924410162,0.95759059974,2468,2973.711,6.128,183.635,0.029,0.476,0.033,0.704,0.052,0.06,0,2,39.725,1.019,83.802,47.397,2.7,1,5060503,120.119,67.431,0.719,0.026,163.148,0,1,0.307,0.252,0.148,333.646,9001723.43109199,9.00172343109199,332431.952224845,0.332431952224845,2.60911270983
"49",2386,4,4,563.432,4,4,4,1,4,293.874,0.693968793311575,4.11485670854384,12.3793088031475,24.9447400187777,2.12893995618545,11.4617069790316,5.01157955917199,8.45897974694863,17.1681047972459,5.51969419233693,11.0866455045379,3.90427862475969,4.53552108016274,5.72267179326687,2.23722260345618,0,2.23722176192001,100.000000061543,20130619,0.7263,0.8712,0.4383,0.2079,2.2437,228.245670559807,282.571083366895,2386,2483,414811.46875,721022.8125,306211,622843.356297825,79302.461264442,1546520053.6875,0.885933091495,27.5167271262,8.21725110842,18.3696090286,3.08262797259,5.42160419186,0.613339194287,0.73398544812,0.914207261371,1.06239404234,0.932107850357,0.914565120547,0.810573429717,0.720262686738,0.710803858922,0.856620410113,0.884813758671,0.961348256673,0.96231763899,0.755342501012,0.75202404427,0.764672608809,0.753987932874,0.928999361017,0.71734571492,0.730394347638,0.935707481037,0.973413495529,0.948013294238,1.02122376228,1.0215638164,1.12036308262,1.15146630249,1.25008973564,1.25008973564,1.2459975312,1.2633515919,1.20588386476,1.19766838847,1.14198323914,1.02089562419,1.01859725972,1.01859935444,0.958249148685,1.20005416857,1.20013643977,1.33267046031,0.978998032637,0.96773387942,0.9815863827,0.996147863315,1.05998570099,1.02645087829,1.07376483892,1.24642072712,1.03203592853,0.928168297081,0.933748268484,0.931507588478,0.931507588478,0.862583327019,1.17940741115,1.06696354862,1.20105188626,1.07526169485,1.07439892461,0.972314919479,1.00807439533,1.01223242137,1.07289908279,1.20231157328,0.905154312074,2472,1864.533,29.792,181.948,0.011,0.474,0.179,1.65,0.085,0.038,0,3,88.133,1.042,151.522,81.346,2.7,1,5060503,91.994,49.446,0.626,0.088,102.322,1,1,0.291,0.203,0.401,291.668,2237222.60345556,2.23722260345556,249169.402974781,0.249169402974781,13.4208754209
"50",2391,5,5,1194.832,5,5,5,1,4,330.925,1.16005631674736,6.59791902750592,11.609251055939,21.2585419456749,1.07410459805639,9.77112736513169,4.37145015624463,7.18261735517324,13.58562549363,3.60289825212046,5.90769547749047,6.08080079667594,4.82428488032691,6.71292194636173,2.91587886991772,0,2.91587586209226,100.000000354539,20130619,0.3744,1.0251,0.7362,0.7758,2.9115,-13.1589363017934,-90.2251082251082,2391,3233,377927.5,716348.6875,338421,569814.398372255,96475.3512180923,1842209949.9375,1.88514973757,11.2803334362,7.82587218277,16.5890707008,2.70916949676,7.1577647422,0.571542608178,0.634974786619,0.790295821711,0.938612009852,0.816102661303,0.786028426998,0.709924527341,0.691284038858,0.616241660422,0.799978792873,0.771398808631,0.765450160923,0.771013817959,0.687013139323,0.687008845497,0.694221568426,0.694312665366,0.831185962633,0.731829378535,0.643266388244,0.822064582047,0.907068264404,0.907500505538,0.875127718475,0.885584402818,0.995410607929,1.03939259385,1.14859514721,1.14859514721,1.12059403591,1.21186749186,1.18566813947,1.09165983968,1.05309407797,0.889405295939,0.855930128553,0.856037543798,0.82773835832,1.03687503452,1.047415558,1.19948036629,1.05940523092,0.837321066613,0.843428236578,0.891412240088,0.959246474684,0.915356338649,0.945005419436,1.07335391436,0.930398412073,0.772260090486,0.806758139998,0.796732370498,0.796732370498,0.720743646879,0.992609107103,0.93954509855,1.04486689148,0.916012928805,0.872679345886,0.870544649512,0.880887857685,0.872050454017,0.819911213911,1.08188478828,0.971937788172,2477,2025.305,16.247,184.854,0.013,0.483,0.097,1.214,0.071,0.038,0,3,79.759,1.046,107.369,60.914,2.7,1,5060503,88.891,50.423,0.596,0.051,104.392,1,1,0.294,0.184,0.307,326.942,2915878.86991767,2.91587886991767,256965.38659557,0.25696538659557,11.0392857143
"51",2417,2,2,1781.933,2,2,2,1,31,454.639,10.3071713771236,11.8637751507085,9.31213301495342,15.3013974790574,0.424851248727785,11.2351053002427,4.99239606983481,12.612542080952,11.0338702732326,10.604810929304,13.8608784154075,6.45059891959602,7.62891450716355,0.282666562279809,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2417,11358,339307.25,772044.5,432737,601557.454585975,90135.0594992235,6832489569.1875,4.56721542389,8.88520116207,26.6418698829,25.0100360947,7.5393960736,0.408222554802,0.582520593237,0.600367922928,0.673615015703,0.823177105437,0.692488845618,0.718303642884,0.716022952697,0.618557681498,0.56795515956,0.755133743999,0.755524534606,0.678328692452,0.666006007769,0.599376575318,0.578265567028,0.598591002187,0.598765894741,0.746870978712,0.623198631909,0.598719450146,0.704682278096,0.763253329838,0.763302683376,0.792942295336,0.780741519499,0.853168726836,0.814157024131,0.947635530836,0.947644910354,0.947323457605,1.00167263853,0.909307277757,0.86521851777,0.797513834838,0.745802133445,0.69570284393,0.698728255923,0.694536382519,0.868499757159,0.879392670689,0.974734073463,0.975009851003,0.728743654437,0.733562902696,0.755730213943,0.803760997447,0.758946092484,0.822612741377,0.895851130318,0.796955378684,0.765889800807,0.652728518501,0.644803783228,0.641973540805,0.656108713457,0.864289191899,0.815930394585,0.890749779686,0.74141564135,0.662341041652,0.778433706272,0.776568675006,0.7297516199,0.729875173006,0.912365924011,0.680768930697,2503,4705.325,8.038,103.263,0.031,0.501,0.048,0.83,0.057,0.058,1,3,135.493,1.015,35.592,34.546,0,1,5050602,44.999,43.67,0.791,0.038,11.049,0,1,0.312,0.284,0.15,460.946,10216292.4334083,10.2162924334083,585118.952163897,0.585118952163897,1.5660091047
"52",2421,4,4,1366.493,4,4,4,0,NA,554.281,7.622652660477,16.6280479667512,9.95542676300688,14.8538691781214,0.634320248603512,11.1898652126666,4.61822965321335,11.4949383257392,13.0461746706575,4.87832917087678,9.99675900329819,6.55735610927878,8.2443902160029,0.249099193563762,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2421,5829,343532.03125,740650.875,397119,600229.544743953,87041.3285698756,3498738016.3125,5.67937489267,3.3474154216,27.1317190452,24.5765069552,7.93834793062,0.220504894384,0.58853687113,0.605609242728,0.66756090999,0.800714302464,0.672875369646,0.699736376087,0.699736376087,0.637795157616,0.60451925432,0.741995929375,0.75076417727,0.728528902331,0.735699304346,0.696779349385,0.614200729735,0.60053899992,0.600653335653,0.746340584274,0.653663640438,0.597259239055,0.697234637865,0.769838066359,0.769852586791,0.804978499334,0.804978499334,0.848933600666,0.798180893968,0.927740668395,0.927740668395,0.936884879499,1.0559995628,1.02918458659,0.893840776042,0.834408607647,0.814323879237,0.792570944409,0.686323928235,0.704367614726,0.845935629108,0.879300809586,1.04554682776,1.04596852755,0.830909095177,0.755355801673,0.761440835267,0.823249841193,0.736231636963,0.801022944471,0.880357371769,0.772552031286,0.665061864995,0.683058641672,0.641279434753,0.641279434753,0.630720962099,0.847529456787,0.776599225068,0.859986485708,0.718471303449,0.708658945424,0.759838169251,0.759891805783,0.703585735781,0.70386513953,0.883730471098,0.720366522564,2507,2659.213,15.684,215.761,0.017,0.509,0.099,1.225,0.072,0.045,0,3,212.982,1.029,124.652,65.182,2.7,1,5060502,102.54,53.531,0.703,0.062,143.053,1,1,0.205,0.208,0.295,555.745,5243699.6092768,5.2436996092768,345381.957784684,0.345381957784684,3.28423236515
"53",2449,3,3,2188.031,3,3,3,0,NA,435.528,9.37990487514863,8.8154408017666,9.81968744691694,14.7322914897231,6.01435366060812,8.83523016816715,3.40827246475284,5.05860370307457,11.3658909461525,1.50874808900968,2.57635467980296,1.97341600135893,5.62799388483098,5.32036691014099,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2449,1306,508924.21875,616990.625,108066,587646.204799962,25659.3722170455,767465943.46875,5.39984650806,3.99616270146,24.2018419033,18.705295472,9.88257866462,0.626247122026,0.567644283518,0.572898954353,0.706008555784,0.863598454637,0.819659494078,0.731338365836,0.68670010958,0.542985263225,0.576266506136,0.752972135338,0.751247923218,0.749507171452,0.68805194319,0.653931708919,0.568365144508,0.619006459059,0.616614159328,0.730105170165,0.730105170165,0.634980191315,0.752960632142,0.820225749434,0.81243320859,0.84390822328,0.723216548013,0.878635581243,0.869297230268,0.966924183184,0.913287364721,1.02095231924,1.01163946049,0.971025821809,0.971221691363,0.930830542932,0.897927502878,0.788594252082,0.788913428887,0.73877843221,0.976865707736,0.986139010995,1.0580719373,1.05871652926,0.903704635015,0.9141000484,0.922852427004,0.940973753833,0.895035688174,0.959457352096,0.968381205935,0.886498671591,0.811032200988,0.711229244161,0.666666556477,0.608682159502,0.651773150573,0.929178177421,0.954411855076,0.99055424903,0.990859723677,0.766814798175,0.801091291311,0.778622242109,0.804862558936,0.768352874963,1.0184488321,1.0184491127,2536,1344.178,2.285,156.956,0.005,0.384,0.009,0.367,0.036,0.029,0,2,250.686,1.03,16.932,26.843,0,1,5050406,46.373,73.753,0.203,0.003,0.191,1,1,0.236,0.047,0.15,436.277,1177270.68755766,1.17727068755766,511865.274537415,0.511865274537415,5.93053892216
"54",2467,1,1,1522.37,1,1,1,0,NA,422.114,6.70974047859791,16.0533872598584,10.9096056622851,14.6970677451972,0.721806538591169,11.0088978766431,6.37519379844961,11.0328277721604,11.0465790360634,4.17162116616111,6.84341085271318,5.80970677451972,9.38948432760364,1.40074148972026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2467,1641,386716.875,674576.1875,287859,561523.83156231,69575.0607921093,921460607.59375,8.72595281307,4.35934664247,25.9764065336,20.9407138536,10.0344827586,0.522686025408,0.58040073667,0.587142941644,0.656225087286,0.80607871365,0.686409549292,0.719840846322,0.612781488196,0.518691799811,0.556965864242,0.711920943669,0.711920943669,0.656826876694,0.647321425254,0.578688107456,0.545502720192,0.576290417356,0.576312449959,0.707675139698,0.590505217487,0.585674114488,0.681244509646,0.752806103469,0.752813741672,0.778072748612,0.730456769592,0.834631543694,0.816792740961,0.943969673412,0.843260700112,0.932211142565,0.932211142565,0.991098799841,0.991148652329,0.837983333172,0.773303565344,0.730223205118,0.730957965612,0.695136561432,0.886971701127,0.886971701127,1.02712109896,1.02750297799,0.702257511769,0.740343090726,0.77603618185,0.803115451208,0.765370072986,0.826345675818,0.89976890828,0.777492732807,0.611767834198,0.646011098252,0.64715200014,0.532087107873,0.646757087675,0.863127580817,0.797283129844,0.871584540185,0.708076572327,0.57954490901,0.743253851257,0.722430303231,0.705774326672,0.705774326672,0.890151150201,0.885061187455,2554,1068.614,47.676,107.29,0.014,0.505,0.319,2.2,0.1,0.059,0,4,233.951,1.042,108.243,141.559,0,1,5050602,49.273,64.44,0.764,0.168,28.131,1,1,0.345,0.128,0.453,424.925,1483796.42733076,1.48379642733076,168653.758347568,0.168653758347568,1.0971659919
"55",2511,3,3,904.533,3,3,3,0,NA,606.694,6.96435926877723,17.7651958372063,10.4856197714473,14.4670475878032,0.982676289937485,11.3846118796362,4.20071263236554,9.81280186633131,14.1836167459493,1.95816246559863,6.69876246195345,7.35388302622706,8.58163376893214,0.451956549474183,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2511,12200,365031.34375,769706.0625,404675,623119.436767418,62849.0998492108,7602057128.5625,6.4667869444,0.796211251435,29.1435132032,25.08249959,8.79481712318,0.453829752337,0.558841572862,0.58962486836,0.622231745741,0.749436522477,0.626461496301,0.664011211177,0.664011211177,0.583764948531,0.543621737989,0.691524245251,0.695390255398,0.662328637271,0.650841916113,0.579693865215,0.565608229592,0.561007174955,0.561070787525,0.719791191218,0.604783655639,0.559185072242,0.650142820068,0.698197272343,0.698241876682,0.729399544117,0.729399544117,0.785795872589,0.748138076223,0.864805933526,0.864805933526,0.883265742229,0.996035533525,0.850544868115,0.821828481698,0.794516857705,0.731444550292,0.642304880926,0.634947091406,0.655923301415,0.773234407825,0.794577491171,0.949500185333,0.949782513345,0.749288704187,0.69613552024,0.699196033837,0.772611555645,0.679562189172,0.757533193725,0.825916868604,0.720514380149,0.718310668654,0.633664525869,0.59878387846,0.59878387846,0.607442549367,0.814998078736,0.73285151671,0.806280605175,0.660127487872,0.626458120381,0.714720652452,0.714727164212,0.658375552325,0.658739367747,0.82136380609,0.672007550265,2601,3900.081,5.596,218.164,0.023,0.512,0.033,0.696,0.052,0.045,0,3,233.788,1.009,97.15,44.996,2.7,1,5060502,139.748,64.544,0.64,0.024,115.333,0,1,0.192,0.177,0.174,616.485,10973658.102119,10.973658102119,557944.103436907,0.557944103436907,3.04609929078
"56",2516,1,1,694.622,1,1,1,0,NA,450.412,12.9774576271186,9.43322033898305,8.74779661016949,17.2690677966102,0.51771186440678,10.0383050847458,3.55093220338983,13.666186440678,10.4044915254237,4.4993220338983,5.70364406779661,3.21432203389831,5.86754237288136,0.031016949152542,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2516,1316,391477.125,709296.375,317819,602917.961198708,86347.2011829817,793440036.9375,4.11060259344,11.9588100686,28.7009916095,21.3798627002,5.91304347826,0.913043478261,0.569246681434,0.567926575176,0.628629351603,0.770245907161,0.662018882898,0.692205821867,0.584241284988,0.514210269125,0.546140039568,0.700246910929,0.700246910929,0.627942930275,0.616003446512,0.559501025569,0.526575108206,0.555666248911,0.558223430705,0.682869349263,0.593654268371,0.570321313195,0.650586826412,0.714633330765,0.714633330765,0.74560164101,0.73206280214,0.779583606922,0.80405715693,0.915972879634,0.822397704476,0.901308032007,0.901308032007,0.887844416536,0.887848268244,0.815075419225,0.753001031668,0.701522211847,0.702351228111,0.65923640835,0.837860600321,0.837860600321,0.971598672135,0.971937910007,0.671659163487,0.712335410266,0.743556639054,0.780231980194,0.728534911681,0.800589441654,0.860759799279,0.73418265546,0.583856432759,0.621778213726,0.626753404263,0.512499736921,0.634523785622,0.831999346582,0.767044856327,0.830146661679,0.711428187586,0.559782145406,0.719820955081,0.681995073386,0.672683004646,0.672683004646,0.847667730152,0.847667730152,2606,1777.67,33.166,108.759,0.018,0.515,0.226,1.851,0.09,0.059,0,3,228.038,1.04,124.04,140.026,0,1,5050602,67.019,75.571,0.817,0.137,28.784,1,1,0.366,0.147,0.364,453.673,1180006.35791227,1.18000635791227,271035.099946003,0.271035099946003,0.898104265403
"57",2524,1,1,1336.423,1,1,1,0,NA,279.684,4.48052076141631,14.3944175954236,10.2320741690502,16.8090541473518,2.68340072985501,10.5049807673341,5.01292040635171,8.41059276062728,12.2585067560903,4.11993293224184,5.83903738041227,0.492454877206825,4.15751060262353,4.94812111648092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2524,1126,382794.96875,613911.9375,231117,555805.277336812,48539.2527672591,625836742.28125,4.5190771961,4.69565217391,27.371783496,23.2768411713,7.54037267081,1.83052351375,0.606645625251,0.66608361659,0.751028344232,0.933453984636,0.809317504122,0.719541443963,0.666827358357,0.580358953663,0.658307540354,0.812546862114,0.776742937525,0.763319479511,0.763319479511,0.611348128906,0.58117253849,0.603978526583,0.629870558351,0.813799656887,0.660341166164,0.703461894011,0.801549871497,0.876985980495,0.71402373677,0.911470922706,0.933144555494,1.0234238951,0.992245259112,1.15140825227,1.15140825227,1.05959923002,1.05965061803,1.07511308154,1.07511308154,1.03357252502,0.924587080624,0.903621817157,0.903621817157,0.88526114074,1.01804397303,1.04809134381,1.19978633237,0.670536826392,0.826067195041,0.873659297035,0.885416402482,0.944605721031,0.918987370932,0.98762442353,1.09828304641,0.92985593611,0.707598007302,0.778616506749,0.827392367151,0.805617769811,0.772503742216,1.01973874281,0.932194539826,1.0377872035,0.791043337226,0.650413874679,0.842858854952,0.860587953168,0.842605129685,0.817221906673,1.03400442272,0.771775926283,2614,1739.031,111.997,184.003,0.005,0.451,0.69,3.227,0.124,0.038,0,5,268.551,1.091,196.536,58.674,2.7,1,5060505,60.873,18.17,0.466,0.186,71.516,1,1,0.209,0.133,0.641,279.351,1013787.92160844,1.01378792160844,331588.646673691,0.331588646673691,7.87410926366
"58",2540,1,1,787.701,1,1,1,1,4,274.014,0.438073807380738,8.17380738073807,13.0388838883888,24.5535553555356,2.41170117011701,13.2935193519352,2.28793879387939,3.40981098109811,18.8032403240324,0.965616561656166,2.8997299729973,5.62925292529253,2.10450045004501,13.7104410441044,1.1106480665669,0,1.11064846017444,99.999999940618,20130619,0.0486,0.4527,0.3204,0.2898,1.1115,NA,NA,2540,1232,476974.375,686245.75,209271,598552.092431006,41825.8960131533,737416177.875,1.60534846029,5.52025931929,13.4878444084,17.9910858995,3.38492706645,7.443273906,0.531204163261,0.560433494634,0.640254147661,0.926033908594,0.776999661477,0.66099242051,0.648621276918,0.556919322132,0.566473427022,0.648435788911,0.855885671025,0.805152132766,0.805199637079,0.593694364745,0.542836922132,0.572230348628,0.58575783843,0.718071480773,0.622780098291,0.578297345126,0.602971094877,0.697819239885,0.85165902576,0.887864813165,0.888133801741,0.953941286223,0.99715279049,1.07176313919,1.07169292265,1.05629376263,1.05807262672,1.03110129566,1.03110725344,0.937207774941,0.954806192616,0.916135303667,0.91648808647,0.879792942586,1.01109659944,1.04846844139,1.17528385584,0.725146434987,0.761779245928,0.79848783253,0.888613916824,0.931234458723,0.929005344083,1.00218844824,1.11646206323,0.896662356297,0.752419291311,0.754087085373,0.821939512349,0.821939512349,0.762094394397,0.988876534888,0.931134039855,1.06648214066,0.918863564945,0.884863901993,0.666817213622,0.803601559772,0.836744641105,0.867341478762,1.07146176258,0.763372820792,2631,1298.32,22.061,130.637,0.014,0.448,0.12,1.354,0.076,0.038,0,3,275.336,1.012,152.919,74.269,2.7,1,5060605,112.702,54.628,0.66,0.068,114.297,1,1,0.277,0.134,0.341,268.017,1110648.0665654,1.1106480665654,185346.845837535,0.185346845837535,9.46478873239
"59",2581,1,1,4274.81,1,1,1,0,NA,381.186,2.45764294049008,24.8882924931933,11.0735900427849,16.4400622325943,0.93854531310774,12.1085180863477,4.79805523142746,8.30276157137301,13.0637884091793,3.51738623103851,3.30128354725788,0.711474134577985,7.66596654998055,3.04955270322832,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2581,1433,395527.5,657389.125,261862,583716.135423936,52576.5613846029,836465222.0625,6.06947368421,2.34596491228,31.0877192982,21.4035087719,10.6898245614,2.90035087719,0.591909091425,0.646299775047,0.752397370364,0.925662213837,0.785086294024,0.750422433639,0.716072612485,0.567845141306,0.62381680246,0.806740823112,0.792763913274,0.769578239749,0.748502134844,0.625188336214,0.593284968595,0.619513172703,0.64406609211,0.800451112481,0.672606600048,0.664449932319,0.80037266971,0.870786399704,0.870796704897,0.884363244138,0.866888896597,0.982636853827,0.972375476326,1.15754367043,1.15754367043,1.09292589336,1.0946027535,1.08679610727,1.08681296393,1.03081271529,0.895581353516,0.8628747667,0.862889782368,0.838472517414,1.02351415924,1.03813723683,1.18703237935,1.18703237935,0.829975535067,0.862509674247,0.878272217588,0.923273805294,0.89902588542,0.982786738004,1.06827065574,0.937824582295,0.705563276308,0.757191302603,0.794862305066,0.685333621101,0.781206416988,1.01999823757,0.950414461566,1.03040120676,0.853073983148,0.763135906198,0.841935019736,0.877744576987,0.854529228032,0.841476311346,1.07035291116,0.741867751908,2675,1551.102,16.198,196.914,0.02,0.463,0.091,1.178,0.07,0.038,0,3,280.229,1.044,125.381,59.406,2.7,1,5060505,106.511,50.586,0.744,0.061,160.863,1,1,0.219,0.144,0.276,371.58,1284972.56421665,1.28497256421665,212610.018125525,0.212610018125525,4.86384976526
"60",2663,1,1,952.416,1,1,1,1,4,246.84,0.460855221418602,7.20054561603857,12.4740197944423,21.8347925390179,2.96856363405659,12.9061667301104,3.99505138941759,3.74251364040096,13.7015607156452,1.35674406801167,2.6920758786956,7.31227001649537,2.62913970308337,16.3603920822231,3.15171715010675,0,3.15168887027708,99.9999986329657,20130619,0.1269,0.8361,0.765,1.413,3.141,NA,NA,2663,3502,409781.40625,656379.3125,246598,566181.582907981,52602.5667335379,1982767903.34375,1.22540045767,5.67991990847,11.6578947368,16.0975400458,3.32780320366,7.74056064073,0.574024082332,0.615460918862,0.692856049778,1.00127593511,0.841557847135,0.753472353522,0.710101260091,0.594971204492,0.614626212836,0.733685846615,0.941716762692,0.884257216375,0.873865938292,0.63718653299,0.565267582483,0.56756952209,0.610698557097,0.782793557427,0.685477301396,0.623609239701,0.667498963152,0.76367726214,0.885682051527,0.896997070266,0.913131816347,0.916810937813,1.0154183707,1.08570919702,1.06357559727,1.09596038445,1.09604863239,1.06974037348,1.06974037348,0.930044985866,1.02511659311,0.99321739237,0.993242964001,0.979242141082,1.09174183641,1.12309233409,1.21220950114,0.777299167532,0.811257497413,0.868143305061,0.980039770336,1.03227823745,0.983971226662,1.05613101477,1.15756939349,0.940295172063,0.801808854092,0.803608269386,0.875033849161,0.875033849161,0.846026763183,1.09159149871,1.01039777949,1.10581428705,0.966543520051,0.633728451692,0.743504189265,0.875344831203,0.907212058061,0.908581796384,1.12347364552,0.793474549352,2766,2276.371,35.891,127.452,0.009,0.431,0.188,1.69,0.086,0.038,0,4,71.558,1.033,147.428,70.053,2.7,1,5060605,87.406,41.637,0.544,0.079,72.009,1,1,0.245,0.142,0.416,239.555,3151700.06931988,3.15170006931988,355659.123213884,0.355659123213884,10.9068825911
